,Batch,ID,Time,Class,Confidence,Size
45,D2019_03_10_S00130_I3169,E1,651,embryo,0.9979,0.1958
46,D2019_03_10_S00130_I3169,E1,7449,zona,0.9992,0.3631
47,D2019_03_10_S00130_I3169,E1,7449,embryo,0.9910,0.2106
48,D2019_03_10_S00130_I3169,E1,7096,zona,1.0000,0.3332
49,D2019_03_10_S00130_I3169,E1,5178,zona,0.9999,0.3172
50,D2019_03_10_S00130_I3169,E1,5178,embryo,0.9999,0.2014
51,D2019_03_10_S00130_I3169,E1,8486,zona,0.9999,0.3270
52,D2019_03_10_S00130_I3169,E1,8486,embryo,0.9875,0.2232
53,D2019_03_10_S00130_I3169,E1,1583,zona,0.9998,0.3236
54,D2019_03_10_S00130_I3169,E1,1583,embryo,0.6583,0.2311
55,D2019_03_10_S00130_I3169,E1,2375,zona,0.9990,0.3724
56,D2019_03_10_S00130_I3169,E1,2375,embryo,0.8503,0.2339
57,D2019_03_10_S00130_I3169,E1,6787,zona,0.9992,0.3792
58,D2019_03_10_S00130_I3169,E1,6787,embryo,0.9788,0.2213
59,D2019_03_10_S00130_I3169,E1,5208,zona,0.9998,0.3055
60,D2019_03_10_S00130_I3169,E1,5208,embryo,0.9994,0.1970
61,D2019_03_10_S00130_I3169,E1,2500,zona,0.9997,0.3664
62,D2019_03_10_S00130_I3169,E1,2500,embryo,0.9629,0.2344
63,D2019_03_10_S00130_I3169,E1,5722,zona,0.9991,0.2873
64,D2019_03_10_S00130_I3169,E1,5722,embryo,0.8028,0.1998
65,D2019_03_10_S00130_I3169,E1,2854,zona,0.9999,0.3596
66,D2019_03_10_S00130_I3169,E1,2854,embryo,0.9996,0.2055
67,D2019_03_10_S00130_I3169,E1,4615,zona,0.9998,0.3604
68,D2019_03_10_S00130_I3169,E1,4615,embryo,0.9971,0.2008
69,D2019_03_10_S00130_I3169,E1,3181,zona,0.9995,0.3852
70,D2019_03_10_S00130_I3169,E1,3181,embryo,0.9319,0.2388
71,D2019_03_10_S00130_I3169,E1,8905,zona,0.9999,0.3231
72,D2019_03_10_S00130_I3169,E1,8965,zona,0.9997,0.3270
73,D2019_03_10_S00130_I3169,E1,412,zona,0.9994,0.3555
74,D2019_03_10_S00130_I3169,E1,412,embryo,0.9844,0.2311
75,D2019_03_10_S00130_I3169,E1,5168,zona,0.9996,0.3298
76,D2019_03_10_S00130_I3169,E1,5168,embryo,0.6987,0.1848
77,D2019_03_10_S00130_I3169,E1,3602,embryo,1.0000,0.1939
78,D2019_03_10_S00130_I3169,E1,3602,zona,0.9996,0.3817
79,D2019_03_10_S00130_I3169,E1,7510,zona,0.9979,0.3809
80,D2019_03_10_S00130_I3169,E1,7510,embryo,0.8112,0.1926
81,D2019_03_10_S00130_I3169,E1,3050,zona,0.9997,0.3553
82,D2019_03_10_S00130_I3169,E1,3050,embryo,0.9048,0.2288
83,D2019_03_10_S00130_I3169,E1,7889,zona,0.9996,0.3073
84,D2019_03_10_S00130_I3169,E1,7889,embryo,0.8477,0.2126
85,D2019_03_10_S00130_I3169,E1,7075,zona,0.9997,0.3113
86,D2019_03_10_S00130_I3169,E1,3020,zona,0.9996,0.3526
87,D2019_03_10_S00130_I3169,E1,3020,embryo,0.9928,0.2121
88,D2019_03_10_S00130_I3169,E1,2528,zona,0.9996,0.3701
89,D2019_03_10_S00130_I3169,E1,2528,embryo,0.8621,0.2327
90,D2019_03_10_S00130_I3169,E1,5762,zona,0.9997,0.3083
91,D2019_03_10_S00130_I3169,E1,5762,embryo,0.9995,0.1938
92,D2019_03_10_S00130_I3169,E1,4705,embryo,0.9998,0.1938
93,D2019_03_10_S00130_I3169,E1,4705,zona,0.9997,0.3705
94,D2019_03_10_S00130_I3169,E1,6516,zona,0.9996,0.3824
95,D2019_03_10_S00130_I3169,E1,6516,embryo,0.9519,0.2281
96,D2019_03_10_S00130_I3169,E1,489,zona,0.9997,0.3702
97,D2019_03_10_S00130_I3169,E1,489,embryo,0.9997,0.1930
98,D2019_03_10_S00130_I3169,E1,4785,embryo,0.9997,0.1941
99,D2019_03_10_S00130_I3169,E1,4785,zona,0.9996,0.3809
100,D2019_03_10_S00130_I3169,E1,7920,zona,0.9997,0.3494
101,D2019_03_10_S00130_I3169,E1,7920,embryo,0.7898,0.2151
102,D2019_03_10_S00130_I3169,E1,2137,zona,0.9999,0.3581
103,D2019_03_10_S00130_I3169,E1,2137,embryo,0.9995,0.2005
104,D2019_03_10_S00130_I3169,E1,345,zona,0.9994,0.3670
105,D2019_03_10_S00130_I3169,E1,345,embryo,0.9947,0.2109
106,D2019_03_10_S00130_I3169,E1,8682,zona,0.9995,0.3646
107,D2019_03_10_S00130_I3169,E1,317,zona,0.9996,0.3714
108,D2019_03_10_S00130_I3169,E1,317,embryo,0.9965,0.2275
109,D2019_03_10_S00130_I3169,E1,4263,zona,0.9995,0.3876
110,D2019_03_10_S00130_I3169,E1,4263,embryo,0.9977,0.2069
111,D2019_03_10_S00130_I3169,E1,957,zona,0.9995,0.3704
112,D2019_03_10_S00130_I3169,E1,957,embryo,0.9990,0.2036
113,D2019_03_10_S00130_I3169,E1,3954,zona,0.9995,0.3882
114,D2019_03_10_S00130_I3169,E1,3954,embryo,0.8634,0.2511
115,D2019_03_10_S00130_I3169,E1,2641,zona,0.9998,0.3617
116,D2019_03_10_S00130_I3169,E1,2641,embryo,0.9979,0.2141
117,D2019_03_10_S00130_I3169,E1,2118,zona,0.9997,0.3740
118,D2019_03_10_S00130_I3169,E1,2118,embryo,0.9992,0.2061
119,D2019_03_10_S00130_I3169,E1,2742,zona,0.9998,0.3534
120,D2019_03_10_S00130_I3169,E1,2742,embryo,0.9978,0.2225
121,D2019_03_10_S00130_I3169,E1,5248,zona,0.9993,0.3783
122,D2019_03_10_S00130_I3169,E1,5248,embryo,0.9991,0.1835
123,D2019_03_10_S00130_I3169,E1,7715,zona,0.9999,0.3353
124,D2019_03_10_S00130_I3169,E1,7346,zona,0.9994,0.3608
125,D2019_03_10_S00130_I3169,E1,7346,embryo,0.9883,0.2172
126,D2019_03_10_S00130_I3169,E1,3241,zona,0.9996,0.3831
127,D2019_03_10_S00130_I3169,E1,3241,embryo,0.9441,0.2262
128,D2019_03_10_S00130_I3169,E1,7024,zona,0.9999,0.3259
129,D2019_03_10_S00130_I3169,E1,7024,embryo,0.7348,0.1947
130,D2019_03_10_S00130_I3169,E1,231,embryo,0.9999,0.2027
131,D2019_03_10_S00130_I3169,E1,231,zona,0.9998,0.3642
132,D2019_03_10_S00130_I3169,E1,8125,zona,0.9997,0.3232
133,D2019_03_10_S00130_I3169,E1,8125,embryo,0.5186,0.2015
134,D2019_03_10_S00130_I3169,E1,3582,embryo,0.9999,0.2009
135,D2019_03_10_S00130_I3169,E1,3582,zona,0.9993,0.3742
136,D2019_03_10_S00130_I3169,E1,6526,zona,0.9996,0.3834
137,D2019_03_10_S00130_I3169,E1,6526,embryo,0.7974,0.2085
138,D2019_03_10_S00130_I3169,E1,7167,zona,0.9995,0.3166
139,D2019_03_10_S00130_I3169,E1,4816,embryo,1.0000,0.1816
140,D2019_03_10_S00130_I3169,E1,4816,zona,0.9998,0.3772
141,D2019_03_10_S00130_I3169,E1,7828,zona,1.0000,0.3399
142,D2019_03_10_S00130_I3169,E1,5853,zona,0.9980,0.3767
143,D2019_03_10_S00130_I3169,E1,5853,embryo,0.9753,0.2268
144,D2019_03_10_S00130_I3169,E1,8456,zona,0.9997,0.3262
145,D2019_03_10_S00130_I3169,E1,8456,embryo,0.6439,0.2010
146,D2019_03_10_S00130_I3169,E1,2471,zona,0.9996,0.3693
147,D2019_03_10_S00130_I3169,E1,2471,embryo,0.9861,0.2191
148,D2019_03_10_S00130_I3169,E1,8945,zona,0.9990,0.3615
149,D2019_03_10_S00130_I3169,E1,5339,embryo,0.9999,0.1892
150,D2019_03_10_S00130_I3169,E1,5339,zona,0.9996,0.3837
151,D2019_03_10_S00130_I3169,E1,5913,zona,0.9995,0.2994
152,D2019_03_10_S00130_I3169,E1,5913,embryo,0.9487,0.2276
153,D2019_03_10_S00130_I3169,E1,365,embryo,0.9999,0.1978
154,D2019_03_10_S00130_I3169,E1,365,zona,0.9998,0.3631
155,D2019_03_10_S00130_I3169,E1,6094,zona,0.9990,0.4006
156,D2019_03_10_S00130_I3169,E1,6094,embryo,0.9853,0.2175
157,D2019_03_10_S00130_I3169,E1,7961,zona,0.9985,0.3648
158,D2019_03_10_S00130_I3169,E1,7838,zona,1.0000,0.3283
159,D2019_03_10_S00130_I3169,E1,7838,embryo,0.8117,0.2251
160,D2019_03_10_S00130_I3169,E1,3231,embryo,0.9999,0.1896
161,D2019_03_10_S00130_I3169,E1,3231,zona,0.9991,0.3839
162,D2019_03_10_S00130_I3169,E1,2165,embryo,1.0000,0.2047
163,D2019_03_10_S00130_I3169,E1,2165,zona,0.9997,0.3633
164,D2019_03_10_S00130_I3169,E1,202,zona,0.9997,0.3645
165,D2019_03_10_S00130_I3169,E1,202,embryo,0.9995,0.2119
166,D2019_03_10_S00130_I3169,E1,5087,zona,0.9997,0.3851
167,D2019_03_10_S00130_I3169,E1,5087,embryo,0.9988,0.1768
168,D2019_03_10_S00130_I3169,E1,1076,zona,0.9993,0.3633
169,D2019_03_10_S00130_I3169,E1,1076,embryo,0.9983,0.2007
170,D2019_03_10_S00130_I3169,E1,1358,zona,1.0000,0.3438
171,D2019_03_10_S00130_I3169,E1,1358,embryo,0.9964,0.2042
172,D2019_03_10_S00130_I3169,E1,3141,zona,0.9996,0.3583
173,D2019_03_10_S00130_I3169,E1,3141,embryo,0.9886,0.2368
174,D2019_03_10_S00130_I3169,E1,2752,zona,0.9996,0.3640
175,D2019_03_10_S00130_I3169,E1,2752,embryo,0.9932,0.2345
176,D2019_03_10_S00130_I3169,E1,8105,zona,0.9995,0.3576
177,D2019_03_10_S00130_I3169,E1,8105,embryo,0.9628,0.2139
178,D2019_03_10_S00130_I3169,E1,5097,embryo,1.0000,0.1901
179,D2019_03_10_S00130_I3169,E1,5097,zona,0.9996,0.3835
180,D2019_03_10_S00130_I3169,E1,1477,zona,0.9991,0.3857
181,D2019_03_10_S00130_I3169,E1,1477,embryo,0.9184,0.2042
182,D2019_03_10_S00130_I3169,E1,5319,zona,0.9999,0.3126
183,D2019_03_10_S00130_I3169,E1,5319,embryo,0.9983,0.1801
184,D2019_03_10_S00130_I3169,E1,5389,embryo,0.9999,0.1806
185,D2019_03_10_S00130_I3169,E1,5389,zona,0.9995,0.3819
186,D2019_03_10_S00130_I3169,E1,21,zona,0.9999,0.3661
187,D2019_03_10_S00130_I3169,E1,21,embryo,0.9998,0.2138
188,D2019_03_10_S00130_I3169,E1,8094,zona,0.9996,0.3562
189,D2019_03_10_S00130_I3169,E1,8094,embryo,0.9925,0.2153
190,D2019_03_10_S00130_I3169,E1,1196,embryo,0.9994,0.2130
191,D2019_03_10_S00130_I3169,E1,1196,zona,0.9993,0.3679
192,D2019_03_10_S00130_I3169,E1,3622,embryo,1.0000,0.1905
193,D2019_03_10_S00130_I3169,E1,3622,zona,0.9997,0.3858
194,D2019_03_10_S00130_I3169,E1,8692,zona,0.9993,0.3709
195,D2019_03_10_S00130_I3169,E1,8692,embryo,0.6206,0.2107
196,D2019_03_10_S00130_I3169,E1,7274,zona,0.9990,0.3601
197,D2019_03_10_S00130_I3169,E1,7274,embryo,0.9387,0.2032
198,D2019_03_10_S00130_I3169,E1,5983,zona,0.9991,0.3972
199,D2019_03_10_S00130_I3169,E1,5983,embryo,0.9621,0.2192
200,D2019_03_10_S00130_I3169,E1,9456,zona,0.9999,0.3474
201,D2019_03_10_S00130_I3169,E1,7869,zona,0.9999,0.3270
202,D2019_03_10_S00130_I3169,E1,2844,zona,0.9997,0.3506
203,D2019_03_10_S00130_I3169,E1,2844,embryo,0.9993,0.2314
204,D2019_03_10_S00130_I3169,E1,871,zona,0.9997,0.3656
205,D2019_03_10_S00130_I3169,E1,871,embryo,0.9997,0.2048
206,D2019_03_10_S00130_I3169,E1,1659,zona,0.9997,0.3729
207,D2019_03_10_S00130_I3169,E1,1659,embryo,0.9988,0.2178
208,D2019_03_10_S00130_I3169,E1,1554,zona,0.9998,0.3797
209,D2019_03_10_S00130_I3169,E1,1554,embryo,0.9996,0.2240
210,D2019_03_10_S00130_I3169,E1,1420,embryo,1.0000,0.2144
211,D2019_03_10_S00130_I3169,E1,1420,zona,0.9999,0.3608
212,D2019_03_10_S00130_I3169,E1,460,embryo,0.9996,0.1974
213,D2019_03_10_S00130_I3169,E1,460,zona,0.9992,0.3699
214,D2019_03_10_S00130_I3169,E1,1707,zona,0.9998,0.3768
215,D2019_03_10_S00130_I3169,E1,1707,embryo,0.9913,0.2189
216,D2019_03_10_S00130_I3169,E1,7315,zona,0.9996,0.3379
217,D2019_03_10_S00130_I3169,E1,7315,embryo,0.5975,0.2179
218,D2019_03_10_S00130_I3169,E1,6777,zona,0.9992,0.3666
219,D2019_03_10_S00130_I3169,E1,6777,embryo,0.9636,0.2226
220,D2019_03_10_S00130_I3169,E1,7561,zona,1.0000,0.3337
221,D2019_03_10_S00130_I3169,E1,7561,embryo,0.9866,0.2252
222,D2019_03_10_S00130_I3169,E1,7490,zona,1.0000,0.3295
223,D2019_03_10_S00130_I3169,E1,7490,embryo,0.9388,0.2135
224,D2019_03_10_S00130_I3169,E1,4987,embryo,0.9998,0.1712
225,D2019_03_10_S00130_I3169,E1,4987,zona,0.9995,0.3169
226,D2019_03_10_S00130_I3169,E1,4193,zona,0.9996,0.3745
227,D2019_03_10_S00130_I3169,E1,4193,embryo,0.8902,0.2235
228,D2019_03_10_S00130_I3169,E1,5612,zona,0.9996,0.3003
229,D2019_03_10_S00130_I3169,E1,5612,embryo,0.9797,0.2156
230,D2019_03_10_S00130_I3169,E1,116,embryo,0.9999,0.2015
231,D2019_03_10_S00130_I3169,E1,116,zona,0.9998,0.3629
232,D2019_03_10_S00130_I3169,E1,967,zona,0.9997,0.3677
233,D2019_03_10_S00130_I3169,E1,967,embryo,0.9993,0.2047
234,D2019_03_10_S00130_I3169,E1,9266,zona,0.9998,0.3730
235,D2019_03_10_S00130_I3169,E1,9266,embryo,0.9514,0.2275
236,D2019_03_10_S00130_I3169,E1,737,zona,0.9996,0.3601
237,D2019_03_10_S00130_I3169,E1,737,embryo,0.9923,0.2113
238,D2019_03_10_S00130_I3169,E1,4544,embryo,1.0000,0.1966
239,D2019_03_10_S00130_I3169,E1,4544,zona,0.9999,0.3715
240,D2019_03_10_S00130_I3169,E1,4089,zona,1.0000,0.3213
241,D2019_03_10_S00130_I3169,E1,4089,embryo,0.9987,0.2055
242,D2019_03_10_S00130_I3169,E1,6868,zona,0.9997,0.3811
243,D2019_03_10_S00130_I3169,E1,6868,embryo,0.9263,0.2103
244,D2019_03_10_S00130_I3169,E1,9436,zona,0.9998,0.3369
245,D2019_03_10_S00130_I3169,E1,9436,embryo,0.5447,0.2219
246,D2019_03_10_S00130_I3169,E1,6767,zona,0.9992,0.3938
247,D2019_03_10_S00130_I3169,E1,6767,embryo,0.9892,0.2165
248,D2019_03_10_S00130_I3169,E1,336,embryo,0.9999,0.2031
249,D2019_03_10_S00130_I3169,E1,336,zona,0.9998,0.3586
250,D2019_03_10_S00130_I3169,E1,8865,zona,1.0000,0.3267
251,D2019_03_10_S00130_I3169,E1,785,embryo,0.9997,0.1988
252,D2019_03_10_S00130_I3169,E1,785,zona,0.9992,0.3718
253,D2019_03_10_S00130_I3169,E1,1984,zona,0.9993,0.3798
254,D2019_03_10_S00130_I3169,E1,1984,embryo,0.9892,0.2237
255,D2019_03_10_S00130_I3169,E1,5632,zona,1.0000,0.3152
256,D2019_03_10_S00130_I3169,E1,5632,embryo,0.9995,0.1956
257,D2019_03_10_S00130_I3169,E1,3663,embryo,0.9998,0.2046
258,D2019_03_10_S00130_I3169,E1,3663,zona,0.9994,0.3803
259,D2019_03_10_S00130_I3169,E1,8012,zona,0.9997,0.3208
260,D2019_03_10_S00130_I3169,E1,3371,embryo,1.0000,0.1802
261,D2019_03_10_S00130_I3169,E1,3371,zona,0.9995,0.3834
262,D2019_03_10_S00130_I3169,E1,5541,embryo,1.0000,0.2058
263,D2019_03_10_S00130_I3169,E1,5541,zona,0.9997,0.3725
264,D2019_03_10_S00130_I3169,E1,3502,embryo,1.0000,0.1897
265,D2019_03_10_S00130_I3169,E1,3502,zona,0.9997,0.3796
266,D2019_03_10_S00130_I3169,E1,4484,zona,0.9997,0.3736
267,D2019_03_10_S00130_I3169,E1,4484,embryo,0.9849,0.2162
268,D2019_03_10_S00130_I3169,E1,288,zona,0.9997,0.3615
269,D2019_03_10_S00130_I3169,E1,288,embryo,0.9989,0.2064
270,D2019_03_10_S00130_I3169,E1,9246,zona,0.9998,0.3571
271,D2019_03_10_S00130_I3169,E1,7198,zona,0.9998,0.3288
272,D2019_03_10_S00130_I3169,E1,7198,embryo,0.5514,0.2124
273,D2019_03_10_S00130_I3169,E1,68,embryo,0.9999,0.2006
274,D2019_03_10_S00130_I3169,E1,68,zona,0.9999,0.3698
275,D2019_03_10_S00130_I3169,E1,2930,zona,0.9998,0.3649
276,D2019_03_10_S00130_I3169,E1,2930,embryo,0.9997,0.2068
277,D2019_03_10_S00130_I3169,E1,1917,zona,0.9996,0.3740
278,D2019_03_10_S00130_I3169,E1,1917,embryo,0.9996,0.2108
279,D2019_03_10_S00130_I3169,E1,1349,zona,1.0000,0.3436
280,D2019_03_10_S00130_I3169,E1,1349,embryo,0.9975,0.2006
281,D2019_03_10_S00130_I3169,E1,8304,zona,0.9998,0.3596
282,D2019_03_10_S00130_I3169,E1,8304,embryo,0.8357,0.1990
283,D2019_03_10_S00130_I3169,E1,9306,zona,0.9998,0.3337
284,D2019_03_10_S00130_I3169,E1,3693,zona,0.9997,0.3673
285,D2019_03_10_S00130_I3169,E1,3693,embryo,0.9996,0.1994
286,D2019_03_10_S00130_I3169,E1,6717,zona,0.9997,0.3750
287,D2019_03_10_S00130_I3169,E1,6717,embryo,0.9263,0.2188
288,D2019_03_10_S00130_I3169,E1,3381,zona,0.9982,0.3638
289,D2019_03_10_S00130_I3169,E1,3381,embryo,0.9926,0.2116
290,D2019_03_10_S00130_I3169,E1,2070,zona,0.9998,0.3736
291,D2019_03_10_S00130_I3169,E1,2070,embryo,0.9953,0.2272
292,D2019_03_10_S00130_I3169,E1,3653,embryo,0.9999,0.2023
293,D2019_03_10_S00130_I3169,E1,3653,zona,0.9998,0.3839
294,D2019_03_10_S00130_I3169,E1,164,zona,0.9997,0.3686
295,D2019_03_10_S00130_I3169,E1,164,embryo,0.9997,0.2119
296,D2019_03_10_S00130_I3169,E1,4775,embryo,0.9999,0.1877
297,D2019_03_10_S00130_I3169,E1,4775,zona,0.9998,0.3727
298,D2019_03_10_S00130_I3169,E1,1755,embryo,1.0000,0.2039
299,D2019_03_10_S00130_I3169,E1,1755,zona,0.9999,0.3767
300,D2019_03_10_S00130_I3169,E1,8335,zona,1.0000,0.3427
301,D2019_03_10_S00130_I3169,E1,8335,embryo,0.6551,0.2602
302,D2019_03_10_S00130_I3169,E1,6416,zona,0.9995,0.3791
303,D2019_03_10_S00130_I3169,E1,6416,embryo,0.9848,0.2327
304,D2019_03_10_S00130_I3169,E1,7971,zona,0.9991,0.3610
305,D2019_03_10_S00130_I3169,E1,5732,zona,0.9998,0.2951
306,D2019_03_10_S00130_I3169,E1,5732,embryo,0.7211,0.2491
307,D2019_03_10_S00130_I3169,E1,5308,embryo,0.9999,0.1979
308,D2019_03_10_S00130_I3169,E1,5308,zona,0.9994,0.3800
309,D2019_03_10_S00130_I3169,E1,8536,zona,0.9994,0.3700
310,D2019_03_10_S00130_I3169,E1,8536,embryo,0.9365,0.1977
311,D2019_03_10_S00130_I3169,E1,3813,zona,0.9996,0.3577
312,D2019_03_10_S00130_I3169,E1,3813,embryo,0.9996,0.2053
313,D2019_03_10_S00130_I3169,E1,6024,zona,0.9991,0.3957
314,D2019_03_10_S00130_I3169,E1,6024,embryo,0.9222,0.2108
315,D2019_03_10_S00130_I3169,E1,6054,zona,0.9997,0.2920
316,D2019_03_10_S00130_I3169,E1,6054,embryo,0.8136,0.2124
317,D2019_03_10_S00130_I3169,E1,9556,zona,0.9998,0.3451
318,D2019_03_10_S00130_I3169,E1,9556,embryo,0.9288,0.2149
319,D2019_03_10_S00130_I3169,E1,2270,embryo,1.0000,0.1816
320,D2019_03_10_S00130_I3169,E1,2270,zona,0.9998,0.3532
321,D2019_03_10_S00130_I3169,E1,9706,zona,0.9991,0.3730
322,D2019_03_10_S00130_I3169,E1,3040,zona,0.9996,0.3671
323,D2019_03_10_S00130_I3169,E1,3040,embryo,0.7971,0.2233
324,D2019_03_10_S00130_I3169,E1,4419,zona,0.9997,0.3809
325,D2019_03_10_S00130_I3169,E1,4419,embryo,0.9943,0.2108
326,D2019_03_10_S00130_I3169,E1,1167,zona,0.9991,0.3762
327,D2019_03_10_S00130_I3169,E1,1167,embryo,0.9971,0.2033
328,D2019_03_10_S00130_I3169,E1,632,zona,0.9997,0.3650
329,D2019_03_10_S00130_I3169,E1,632,embryo,0.9996,0.1923
330,D2019_03_10_S00130_I3169,E1,8043,zona,0.9996,0.3574
331,D2019_03_10_S00130_I3169,E1,8043,embryo,0.8192,0.2155
332,D2019_03_10_S00130_I3169,E1,2772,zona,0.9998,0.3573
333,D2019_03_10_S00130_I3169,E1,2772,embryo,0.9983,0.2133
334,D2019_03_10_S00130_I3169,E1,5298,zona,0.9999,0.3039
335,D2019_03_10_S00130_I3169,E1,5298,embryo,0.9996,0.1921
336,D2019_03_10_S00130_I3169,E1,5933,zona,0.9988,0.3683
337,D2019_03_10_S00130_I3169,E1,5933,embryo,0.9825,0.2234
338,D2019_03_10_S00130_I3169,E1,7500,zona,0.9995,0.3617
339,D2019_03_10_S00130_I3169,E1,7500,embryo,0.9598,0.2226
340,D2019_03_10_S00130_I3169,E1,6004,zona,0.9992,0.3929
341,D2019_03_10_S00130_I3169,E1,6004,embryo,0.5144,0.2169
342,D2019_03_10_S00130_I3169,E1,1621,embryo,0.9999,0.2214
343,D2019_03_10_S00130_I3169,E1,1621,zona,0.9998,0.3706
344,D2019_03_10_S00130_I3169,E1,2950,zona,0.9992,0.3638
345,D2019_03_10_S00130_I3169,E1,2950,embryo,0.9278,0.2284
346,D2019_03_10_S00130_I3169,E1,4409,embryo,0.9998,0.2038
347,D2019_03_10_S00130_I3169,E1,4409,zona,0.9998,0.3869
348,D2019_03_10_S00130_I3169,E1,1095,zona,0.9993,0.3617
349,D2019_03_10_S00130_I3169,E1,1095,embryo,0.9969,0.2210
350,D2019_03_10_S00130_I3169,E1,240,zona,0.9997,0.3702
351,D2019_03_10_S00130_I3169,E1,240,embryo,0.9997,0.1895
352,D2019_03_10_S00130_I3169,E1,5258,zona,0.9998,0.3249
353,D2019_03_10_S00130_I3169,E1,5258,embryo,0.9963,0.1805
354,D2019_03_10_S00130_I3169,E1,3391,zona,0.9997,0.3673
355,D2019_03_10_S00130_I3169,E1,3391,embryo,0.9908,0.2149
356,D2019_03_10_S00130_I3169,E1,9586,zona,0.9999,0.3342
357,D2019_03_10_S00130_I3169,E1,7900,zona,0.9994,0.3654
358,D2019_03_10_S00130_I3169,E1,7900,embryo,0.7646,0.2195
359,D2019_03_10_S00130_I3169,E1,7633,zona,0.9992,0.3597
360,D2019_03_10_S00130_I3169,E1,7633,embryo,0.9650,0.2395
361,D2019_03_10_S00130_I3169,E1,6285,zona,0.9995,0.3061
362,D2019_03_10_S00130_I3169,E1,6285,embryo,0.9346,0.2409
363,D2019_03_10_S00130_I3169,E1,8642,zona,0.9992,0.3227
364,D2019_03_10_S00130_I3169,E1,8642,embryo,0.9851,0.2097
365,D2019_03_10_S00130_I3169,E1,5188,zona,0.9999,0.3136
366,D2019_03_10_S00130_I3169,E1,5188,embryo,0.9955,0.1953
367,D2019_03_10_S00130_I3169,E1,7418,zona,0.9998,0.3374
368,D2019_03_10_S00130_I3169,E1,6436,zona,0.9996,0.3785
369,D2019_03_10_S00130_I3169,E1,6436,embryo,0.8549,0.2183
370,D2019_03_10_S00130_I3169,E1,9546,zona,0.9996,0.3645
371,D2019_03_10_S00130_I3169,E1,9546,embryo,0.5893,0.2252
372,D2019_03_10_S00130_I3169,E1,5525,zona,0.9991,0.3774
