,Batch,ID,Time,Class,Confidence,Size
42,D2019_08_27_S00395_I3169,E11,1655,embryo,0.9853,0.1917
43,D2019_08_27_S00395_I3169,E11,6446,zona,1.0000,0.3813
44,D2019_08_27_S00395_I3169,E11,6446,embryo,0.9999,0.2640
45,D2019_08_27_S00395_I3169,E11,2021,zona,1.0000,0.3328
46,D2019_08_27_S00395_I3169,E11,2021,embryo,0.9917,0.2170
47,D2019_08_27_S00395_I3169,E11,1523,zona,0.9989,0.3774
48,D2019_08_27_S00395_I3169,E11,1523,embryo,0.9785,0.1968
49,D2019_08_27_S00395_I3169,E11,6288,embryo,1.0000,0.2593
50,D2019_08_27_S00395_I3169,E11,6288,zona,1.0000,0.4150
51,D2019_08_27_S00395_I3169,E11,6583,zona,1.0000,0.3988
52,D2019_08_27_S00395_I3169,E11,6583,embryo,0.9997,0.3138
53,D2019_08_27_S00395_I3169,E11,2669,zona,0.9998,0.3145
54,D2019_08_27_S00395_I3169,E11,2669,embryo,0.9594,0.1956
55,D2019_08_27_S00395_I3169,E11,3326,zona,0.9996,0.3701
56,D2019_08_27_S00395_I3169,E11,3326,embryo,0.9992,0.1909
57,D2019_08_27_S00395_I3169,E11,5513,zona,0.9999,0.3174
58,D2019_08_27_S00395_I3169,E11,5513,embryo,0.6690,0.1967
59,D2019_08_27_S00395_I3169,E11,6809,zona,1.0000,0.4938
60,D2019_08_27_S00395_I3169,E11,6809,embryo,0.9806,0.2964
61,D2019_08_27_S00395_I3169,E11,2563,zona,0.9999,0.3217
62,D2019_08_27_S00395_I3169,E11,2563,embryo,0.9979,0.2070
63,D2019_08_27_S00395_I3169,E11,6919,zona,1.0000,0.5239
64,D2019_08_27_S00395_I3169,E11,6919,embryo,0.9803,0.3009
65,D2019_08_27_S00395_I3169,E11,5404,zona,1.0000,0.3203
66,D2019_08_27_S00395_I3169,E11,5404,embryo,0.9461,0.1906
67,D2019_08_27_S00395_I3169,E11,6760,zona,1.0000,0.4427
68,D2019_08_27_S00395_I3169,E11,6760,embryo,0.9948,0.3262
69,D2019_08_27_S00395_I3169,E11,4404,zona,0.9995,0.3898
70,D2019_08_27_S00395_I3169,E11,4404,embryo,0.9992,0.2174
71,D2019_08_27_S00395_I3169,E11,3983,zona,0.9991,0.3137
72,D2019_08_27_S00395_I3169,E11,3983,embryo,0.9671,0.1990
73,D2019_08_27_S00395_I3169,E11,1513,zona,0.9996,0.3222
74,D2019_08_27_S00395_I3169,E11,1513,embryo,0.9600,0.2149
75,D2019_08_27_S00395_I3169,E11,2133,zona,1.0000,0.3236
76,D2019_08_27_S00395_I3169,E11,2133,embryo,0.9938,0.2130
77,D2019_08_27_S00395_I3169,E11,1283,zona,0.9998,0.3272
78,D2019_08_27_S00395_I3169,E11,1283,embryo,0.9986,0.2078
79,D2019_08_27_S00395_I3169,E11,5866,zona,0.9999,0.3194
80,D2019_08_27_S00395_I3169,E11,5866,embryo,0.9791,0.2312
81,D2019_08_27_S00395_I3169,E11,1398,zona,0.9998,0.3318
82,D2019_08_27_S00395_I3169,E11,1398,embryo,0.9813,0.2298
83,D2019_08_27_S00395_I3169,E11,3061,zona,0.9994,0.3641
84,D2019_08_27_S00395_I3169,E11,3061,embryo,0.9989,0.2109
85,D2019_08_27_S00395_I3169,E11,5565,zona,0.9962,0.3022
86,D2019_08_27_S00395_I3169,E11,5565,embryo,0.8598,0.2192
87,D2019_08_27_S00395_I3169,E11,5029,zona,0.9988,0.2953
88,D2019_08_27_S00395_I3169,E11,5029,embryo,0.7825,0.2160
89,D2019_08_27_S00395_I3169,E11,3149,embryo,0.9996,0.2036
90,D2019_08_27_S00395_I3169,E11,3149,zona,0.9992,0.3691
91,D2019_08_27_S00395_I3169,E11,5185,embryo,0.9995,0.2031
92,D2019_08_27_S00395_I3169,E11,5185,zona,0.9989,0.3752
93,D2019_08_27_S00395_I3169,E11,2428,zona,1.0000,0.3207
94,D2019_08_27_S00395_I3169,E11,2428,embryo,0.9883,0.1957
95,D2019_08_27_S00395_I3169,E11,4055,zona,0.9982,0.2973
96,D2019_08_27_S00395_I3169,E11,4055,embryo,0.9887,0.2172
97,D2019_08_27_S00395_I3169,E11,5071,zona,0.9996,0.3158
98,D2019_08_27_S00395_I3169,E11,5071,embryo,0.9841,0.2153
99,D2019_08_27_S00395_I3169,E11,1899,zona,1.0000,0.3240
100,D2019_08_27_S00395_I3169,E11,1899,embryo,0.9979,0.2158
101,D2019_08_27_S00395_I3169,E11,5081,zona,0.9994,0.3076
102,D2019_08_27_S00395_I3169,E11,5081,embryo,0.9679,0.1983
103,D2019_08_27_S00395_I3169,E11,6210,zona,0.9999,0.3810
104,D2019_08_27_S00395_I3169,E11,6210,embryo,0.9997,0.2711
105,D2019_08_27_S00395_I3169,E11,2489,zona,0.9999,0.3287
106,D2019_08_27_S00395_I3169,E11,2489,embryo,0.9897,0.1931
107,D2019_08_27_S00395_I3169,E11,3451,zona,0.9996,0.3635
108,D2019_08_27_S00395_I3169,E11,3451,embryo,0.9988,0.2196
109,D2019_08_27_S00395_I3169,E11,4170,embryo,0.9996,0.2035
110,D2019_08_27_S00395_I3169,E11,4170,zona,0.9991,0.3934
111,D2019_08_27_S00395_I3169,E11,3785,zona,0.9992,0.3623
112,D2019_08_27_S00395_I3169,E11,3785,embryo,0.9942,0.2198
113,D2019_08_27_S00395_I3169,E11,6318,embryo,1.0000,0.2673
114,D2019_08_27_S00395_I3169,E11,6318,zona,1.0000,0.3939
115,D2019_08_27_S00395_I3169,E11,4560,zona,0.9988,0.4013
116,D2019_08_27_S00395_I3169,E11,4560,embryo,0.9937,0.2146
117,D2019_08_27_S00395_I3169,E11,1909,zona,1.0000,0.3314
118,D2019_08_27_S00395_I3169,E11,1909,embryo,0.9995,0.2161
119,D2019_08_27_S00395_I3169,E11,4284,zona,0.9989,0.2953
120,D2019_08_27_S00395_I3169,E11,4284,embryo,0.6033,0.2396
121,D2019_08_27_S00395_I3169,E11,6770,zona,1.0000,0.4372
122,D2019_08_27_S00395_I3169,E11,6770,embryo,0.9911,0.2802
123,D2019_08_27_S00395_I3169,E11,1226,zona,0.9996,0.3832
124,D2019_08_27_S00395_I3169,E11,1226,embryo,0.9977,0.2157
125,D2019_08_27_S00395_I3169,E11,6485,zona,1.0000,0.3879
126,D2019_08_27_S00395_I3169,E11,6485,embryo,0.9998,0.2531
127,D2019_08_27_S00395_I3169,E11,5362,zona,0.9988,0.3114
128,D2019_08_27_S00395_I3169,E11,5362,embryo,0.9605,0.2049
129,D2019_08_27_S00395_I3169,E11,3483,embryo,0.9999,0.2018
130,D2019_08_27_S00395_I3169,E11,3483,zona,0.9996,0.3951
131,D2019_08_27_S00395_I3169,E11,3827,zona,0.9992,0.3763
132,D2019_08_27_S00395_I3169,E11,3827,embryo,0.9626,0.2126
133,D2019_08_27_S00395_I3169,E11,4372,zona,0.9991,0.3811
134,D2019_08_27_S00395_I3169,E11,4372,embryo,0.9933,0.2173
135,D2019_08_27_S00395_I3169,E11,1625,zona,0.9997,0.3119
136,D2019_08_27_S00395_I3169,E11,1625,embryo,0.9988,0.1958
137,D2019_08_27_S00395_I3169,E11,5698,zona,0.9999,0.3237
138,D2019_08_27_S00395_I3169,E11,5698,embryo,0.9854,0.2181
139,D2019_08_27_S00395_I3169,E11,6949,zona,0.9999,0.4601
140,D2019_08_27_S00395_I3169,E11,6949,embryo,0.9957,0.3219
141,D2019_08_27_S00395_I3169,E11,1235,zona,0.9996,0.3253
142,D2019_08_27_S00395_I3169,E11,1235,embryo,0.9989,0.2038
143,D2019_08_27_S00395_I3169,E11,6396,embryo,1.0000,0.2579
144,D2019_08_27_S00395_I3169,E11,6396,zona,1.0000,0.3817
145,D2019_08_27_S00395_I3169,E11,2608,zona,0.9999,0.3108
146,D2019_08_27_S00395_I3169,E11,2608,embryo,0.9838,0.2064
147,D2019_08_27_S00395_I3169,E11,3764,zona,0.9995,0.3846
148,D2019_08_27_S00395_I3169,E11,3764,embryo,0.9945,0.2165
149,D2019_08_27_S00395_I3169,E11,3295,zona,0.9991,0.3709
150,D2019_08_27_S00395_I3169,E11,3295,embryo,0.9985,0.2056
151,D2019_08_27_S00395_I3169,E11,6406,zona,1.0000,0.3915
152,D2019_08_27_S00395_I3169,E11,6406,embryo,0.9997,0.2564
153,D2019_08_27_S00395_I3169,E11,6426,zona,1.0000,0.3832
154,D2019_08_27_S00395_I3169,E11,6426,embryo,0.9999,0.2663
155,D2019_08_27_S00395_I3169,E11,6347,embryo,1.0000,0.2829
156,D2019_08_27_S00395_I3169,E11,6347,zona,1.0000,0.3807
157,D2019_08_27_S00395_I3169,E11,1930,zona,1.0000,0.3199
158,D2019_08_27_S00395_I3169,E11,1930,embryo,0.9976,0.2019
159,D2019_08_27_S00395_I3169,E11,2468,zona,1.0000,0.3256
160,D2019_08_27_S00395_I3169,E11,2468,embryo,0.9989,0.1963
161,D2019_08_27_S00395_I3169,E11,4305,zona,0.9987,0.3863
162,D2019_08_27_S00395_I3169,E11,4305,embryo,0.9979,0.2100
163,D2019_08_27_S00395_I3169,E11,4190,zona,0.9990,0.3010
164,D2019_08_27_S00395_I3169,E11,4190,embryo,0.9400,0.2386
165,D2019_08_27_S00395_I3169,E11,6623,embryo,1.0000,0.3199
166,D2019_08_27_S00395_I3169,E11,6623,zona,1.0000,0.3868
167,D2019_08_27_S00395_I3169,E11,2174,zona,1.0000,0.3200
168,D2019_08_27_S00395_I3169,E11,2174,embryo,0.9970,0.2019
169,D2019_08_27_S00395_I3169,E11,1216,zona,0.9993,0.3925
170,D2019_08_27_S00395_I3169,E11,1216,embryo,0.9981,0.2156
171,D2019_08_27_S00395_I3169,E11,6328,zona,1.0000,0.4042
172,D2019_08_27_S00395_I3169,E11,6328,embryo,1.0000,0.2712
173,D2019_08_27_S00395_I3169,E11,5748,zona,0.9999,0.3230
174,D2019_08_27_S00395_I3169,E11,5748,embryo,0.9678,0.1956
175,D2019_08_27_S00395_I3169,E11,3795,zona,0.9991,0.3656
176,D2019_08_27_S00395_I3169,E11,3795,embryo,0.9965,0.2051
177,D2019_08_27_S00395_I3169,E11,5679,zona,0.9998,0.2990
178,D2019_08_27_S00395_I3169,E11,1436,zona,0.9999,0.3286
179,D2019_08_27_S00395_I3169,E11,1594,zona,0.9999,0.3232
180,D2019_08_27_S00395_I3169,E11,1594,embryo,0.9980,0.1947
181,D2019_08_27_S00395_I3169,E11,2296,zona,1.0000,0.3165
182,D2019_08_27_S00395_I3169,E11,2296,embryo,0.9982,0.1957
183,D2019_08_27_S00395_I3169,E11,5279,zona,0.9995,0.3507
184,D2019_08_27_S00395_I3169,E11,5279,embryo,0.9537,0.1979
185,D2019_08_27_S00395_I3169,E11,3597,zona,0.9996,0.3633
186,D2019_08_27_S00395_I3169,E11,3597,embryo,0.9993,0.2152
187,D2019_08_27_S00395_I3169,E11,3816,zona,0.9994,0.3740
188,D2019_08_27_S00395_I3169,E11,3816,embryo,0.9963,0.2140
189,D2019_08_27_S00395_I3169,E11,2979,zona,1.0000,0.3219
190,D2019_08_27_S00395_I3169,E11,2979,embryo,0.9979,0.1981
191,D2019_08_27_S00395_I3169,E11,1635,zona,0.9999,0.3090
192,D2019_08_27_S00395_I3169,E11,1635,embryo,0.9986,0.1952
193,D2019_08_27_S00395_I3169,E11,1706,zona,1.0000,0.3194
194,D2019_08_27_S00395_I3169,E11,1706,embryo,0.9986,0.2094
195,D2019_08_27_S00395_I3169,E11,1981,zona,0.9999,0.3316
196,D2019_08_27_S00395_I3169,E11,1981,embryo,0.9988,0.2046
197,D2019_08_27_S00395_I3169,E11,5258,zona,0.9995,0.3666
198,D2019_08_27_S00395_I3169,E11,5258,embryo,0.9797,0.2154
199,D2019_08_27_S00395_I3169,E11,3170,zona,0.9990,0.3683
200,D2019_08_27_S00395_I3169,E11,3170,embryo,0.9776,0.2137
201,D2019_08_27_S00395_I3169,E11,6170,embryo,1.0000,0.2614
202,D2019_08_27_S00395_I3169,E11,6170,zona,0.9999,0.3781
203,D2019_08_27_S00395_I3169,E11,5993,embryo,1.0000,0.2363
204,D2019_08_27_S00395_I3169,E11,5993,zona,0.9996,0.3966
205,D2019_08_27_S00395_I3169,E11,2823,zona,0.9994,0.3107
206,D2019_08_27_S00395_I3169,E11,2823,embryo,0.9922,0.2044
207,D2019_08_27_S00395_I3169,E11,2544,zona,0.9999,0.3129
208,D2019_08_27_S00395_I3169,E11,2544,embryo,0.9828,0.2025
209,D2019_08_27_S00395_I3169,E11,6879,zona,0.9999,0.4807
210,D2019_08_27_S00395_I3169,E11,6879,embryo,0.9715,0.2996
211,D2019_08_27_S00395_I3169,E11,2377,zona,0.9995,0.3168
212,D2019_08_27_S00395_I3169,E11,2377,embryo,0.9868,0.2292
213,D2019_08_27_S00395_I3169,E11,4149,zona,0.9981,0.3956
214,D2019_08_27_S00395_I3169,E11,4149,embryo,0.9398,0.2328
215,D2019_08_27_S00395_I3169,E11,4873,zona,0.9999,0.3284
216,D2019_08_27_S00395_I3169,E11,4873,embryo,0.9989,0.2169
217,D2019_08_27_S00395_I3169,E11,6308,embryo,1.0000,0.2567
218,D2019_08_27_S00395_I3169,E11,6308,zona,0.9999,0.3972
219,D2019_08_27_S00395_I3169,E11,6475,zona,1.0000,0.3945
220,D2019_08_27_S00395_I3169,E11,6475,embryo,0.9999,0.3023
221,D2019_08_27_S00395_I3169,E11,2710,zona,0.9997,0.3131
222,D2019_08_27_S00395_I3169,E11,2710,embryo,0.9946,0.2210
223,D2019_08_27_S00395_I3169,E11,2740,zona,0.9996,0.3149
224,D2019_08_27_S00395_I3169,E11,2740,embryo,0.9976,0.1902
225,D2019_08_27_S00395_I3169,E11,5856,zona,0.9999,0.3252
226,D2019_08_27_S00395_I3169,E11,5856,embryo,0.9820,0.2368
227,D2019_08_27_S00395_I3169,E11,6524,zona,1.0000,0.3971
228,D2019_08_27_S00395_I3169,E11,6524,embryo,0.9975,0.3062
229,D2019_08_27_S00395_I3169,E11,1777,zona,1.0000,0.3200
230,D2019_08_27_S00395_I3169,E11,1777,embryo,0.9838,0.2137
231,D2019_08_27_S00395_I3169,E11,5895,zona,0.9997,0.3728
232,D2019_08_27_S00395_I3169,E11,5895,embryo,0.9988,0.2073
233,D2019_08_27_S00395_I3169,E11,1447,zona,0.9997,0.3293
234,D2019_08_27_S00395_I3169,E11,1447,embryo,0.9861,0.2287
235,D2019_08_27_S00395_I3169,E11,5165,zona,0.9994,0.3543
236,D2019_08_27_S00395_I3169,E11,5165,embryo,0.5192,0.1922
237,D2019_08_27_S00395_I3169,E11,6151,zona,1.0000,0.3997
238,D2019_08_27_S00395_I3169,E11,6151,embryo,0.9998,0.2486
239,D2019_08_27_S00395_I3169,E11,6278,embryo,1.0000,0.2663
240,D2019_08_27_S00395_I3169,E11,6278,zona,1.0000,0.3967
241,D2019_08_27_S00395_I3169,E11,4222,zona,0.9997,0.3191
242,D2019_08_27_S00395_I3169,E11,4222,embryo,0.9941,0.2155
243,D2019_08_27_S00395_I3169,E11,5925,zona,0.9998,0.3456
244,D2019_08_27_S00395_I3169,E11,5925,embryo,0.9941,0.2136
245,D2019_08_27_S00395_I3169,E11,3691,zona,0.9995,0.3773
246,D2019_08_27_S00395_I3169,E11,3691,embryo,0.9904,0.2046
247,D2019_08_27_S00395_I3169,E11,5310,zona,0.9996,0.3037
248,D2019_08_27_S00395_I3169,E11,5310,embryo,0.8076,0.2309
249,D2019_08_27_S00395_I3169,E11,5154,zona,0.9993,0.3723
250,D2019_08_27_S00395_I3169,E11,5154,embryo,0.9887,0.2123
251,D2019_08_27_S00395_I3169,E11,5984,embryo,1.0000,0.2289
252,D2019_08_27_S00395_I3169,E11,5984,zona,0.9996,0.3853
253,D2019_08_27_S00395_I3169,E11,1503,zona,0.9995,0.3094
254,D2019_08_27_S00395_I3169,E11,1503,embryo,0.9566,0.2214
255,D2019_08_27_S00395_I3169,E11,5836,zona,1.0000,0.3238
256,D2019_08_27_S00395_I3169,E11,5836,embryo,0.8059,0.2048
257,D2019_08_27_S00395_I3169,E11,5040,zona,0.9997,0.3319
258,D2019_08_27_S00395_I3169,E11,5040,embryo,0.9964,0.1941
259,D2019_08_27_S00395_I3169,E11,3535,zona,0.9994,0.3655
260,D2019_08_27_S00395_I3169,E11,3535,embryo,0.9947,0.2155
261,D2019_08_27_S00395_I3169,E11,4842,zona,0.9992,0.3808
262,D2019_08_27_S00395_I3169,E11,4842,embryo,0.9954,0.2140
263,D2019_08_27_S00395_I3169,E11,6003,embryo,0.9999,0.2318
264,D2019_08_27_S00395_I3169,E11,6003,zona,0.9997,0.3818
265,D2019_08_27_S00395_I3169,E11,4967,zona,0.9992,0.3778
266,D2019_08_27_S00395_I3169,E11,4967,embryo,0.9987,0.2031
267,D2019_08_27_S00395_I3169,E11,5430,zona,0.9999,0.3358
268,D2019_08_27_S00395_I3169,E11,5144,zona,0.9988,0.3573
269,D2019_08_27_S00395_I3169,E11,5144,embryo,0.9591,0.2090
270,D2019_08_27_S00395_I3169,E11,2639,zona,1.0000,0.3217
271,D2019_08_27_S00395_I3169,E11,2639,embryo,0.9919,0.2009
272,D2019_08_27_S00395_I3169,E11,3847,zona,0.9996,0.3897
273,D2019_08_27_S00395_I3169,E11,3847,embryo,0.9992,0.1999
274,D2019_08_27_S00395_I3169,E11,6377,embryo,1.0000,0.2520
275,D2019_08_27_S00395_I3169,E11,6377,zona,1.0000,0.3735
276,D2019_08_27_S00395_I3169,E11,2700,zona,0.9995,0.3214
277,D2019_08_27_S00395_I3169,E11,2700,embryo,0.9616,0.1996
278,D2019_08_27_S00395_I3169,E11,2052,zona,0.9999,0.3164
279,D2019_08_27_S00395_I3169,E11,2052,embryo,0.9997,0.2119
280,D2019_08_27_S00395_I3169,E11,5738,zona,0.9999,0.3090
281,D2019_08_27_S00395_I3169,E11,5738,embryo,0.9802,0.2206
282,D2019_08_27_S00395_I3169,E11,4508,zona,0.9994,0.3914
283,D2019_08_27_S00395_I3169,E11,4508,embryo,0.9895,0.2233
284,D2019_08_27_S00395_I3169,E11,1716,zona,1.0000,0.3270
285,D2019_08_27_S00395_I3169,E11,1716,embryo,0.9952,0.2161
286,D2019_08_27_S00395_I3169,E11,3337,zona,0.9996,0.3665
287,D2019_08_27_S00395_I3169,E11,3337,embryo,0.9989,0.2006
288,D2019_08_27_S00395_I3169,E11,3420,zona,0.9999,0.3314
289,D2019_08_27_S00395_I3169,E11,3420,embryo,0.9989,0.2086
290,D2019_08_27_S00395_I3169,E11,2878,zona,1.0000,0.3318
291,D2019_08_27_S00395_I3169,E11,2878,embryo,0.9972,0.1929
292,D2019_08_27_S00395_I3169,E11,1828,zona,0.9999,0.3213
293,D2019_08_27_S00395_I3169,E11,1828,embryo,0.9983,0.2219
294,D2019_08_27_S00395_I3169,E11,2245,zona,0.9999,0.3251
295,D2019_08_27_S00395_I3169,E11,2245,embryo,0.9904,0.2110
296,D2019_08_27_S00395_I3169,E11,2407,zona,1.0000,0.3296
297,D2019_08_27_S00395_I3169,E11,2407,embryo,0.9993,0.2016
298,D2019_08_27_S00395_I3169,E11,6750,zona,1.0000,0.4167
299,D2019_08_27_S00395_I3169,E11,6750,embryo,0.9998,0.3020
300,D2019_08_27_S00395_I3169,E11,2092,zona,0.9999,0.3231
301,D2019_08_27_S00395_I3169,E11,2092,embryo,0.9951,0.2197
302,D2019_08_27_S00395_I3169,E11,5461,zona,0.9998,0.3187
303,D2019_08_27_S00395_I3169,E11,3389,zona,0.9995,0.3825
304,D2019_08_27_S00395_I3169,E11,3389,embryo,0.9976,0.2025
305,D2019_08_27_S00395_I3169,E11,2583,zona,0.9999,0.3242
306,D2019_08_27_S00395_I3169,E11,2583,embryo,0.9987,0.1918
307,D2019_08_27_S00395_I3169,E11,6023,embryo,1.0000,0.2338
308,D2019_08_27_S00395_I3169,E11,6023,zona,0.9996,0.3913
309,D2019_08_27_S00395_I3169,E11,1493,zona,0.9986,0.3788
310,D2019_08_27_S00395_I3169,E11,1493,embryo,0.9545,0.1949
311,D2019_08_27_S00395_I3169,E11,4977,zona,0.9986,0.3745
312,D2019_08_27_S00395_I3169,E11,4977,embryo,0.6778,0.2469
313,D2019_08_27_S00395_I3169,E11,4852,zona,0.9979,0.3649
314,D2019_08_27_S00395_I3169,E11,4852,embryo,0.8264,0.2186
315,D2019_08_27_S00395_I3169,E11,3941,zona,0.9992,0.3046
316,D2019_08_27_S00395_I3169,E11,3941,embryo,0.9864,0.2146
317,D2019_08_27_S00395_I3169,E11,2689,zona,0.9997,0.3238
318,D2019_08_27_S00395_I3169,E11,2689,embryo,0.9826,0.2374
319,D2019_08_27_S00395_I3169,E11,5905,zona,0.9997,0.3632
320,D2019_08_27_S00395_I3169,E11,5905,embryo,0.9967,0.2011
321,D2019_08_27_S00395_I3169,E11,1544,zona,0.9997,0.3144
322,D2019_08_27_S00395_I3169,E11,1544,embryo,0.9986,0.1986
323,D2019_08_27_S00395_I3169,E11,4592,zona,0.9987,0.3754
324,D2019_08_27_S00395_I3169,E11,4592,embryo,0.9893,0.2260
325,D2019_08_27_S00395_I3169,E11,1818,zona,1.0000,0.3230
326,D2019_08_27_S00395_I3169,E11,1818,embryo,0.9985,0.2164
327,D2019_08_27_S00395_I3169,E11,2791,zona,1.0000,0.3344
328,D2019_08_27_S00395_I3169,E11,2791,embryo,0.9990,0.2043
329,D2019_08_27_S00395_I3169,E11,1417,zona,0.9993,0.3882
330,D2019_08_27_S00395_I3169,E11,1417,embryo,0.9878,0.2125
331,D2019_08_27_S00395_I3169,E11,4243,zona,0.9987,0.3004
332,D2019_08_27_S00395_I3169,E11,4243,embryo,0.9869,0.2105
333,D2019_08_27_S00395_I3169,E11,3649,zona,0.9993,0.3129
334,D2019_08_27_S00395_I3169,E11,3649,embryo,0.9607,0.2154
335,D2019_08_27_S00395_I3169,E11,1869,zona,1.0000,0.3170
336,D2019_08_27_S00395_I3169,E11,1869,embryo,0.9992,0.2011
337,D2019_08_27_S00395_I3169,E11,4159,zona,0.9941,0.2890
338,D2019_08_27_S00395_I3169,E11,2438,zona,1.0000,0.3295
339,D2019_08_27_S00395_I3169,E11,2438,embryo,0.9990,0.1892
340,D2019_08_27_S00395_I3169,E11,4883,zona,0.9999,0.3220
341,D2019_08_27_S00395_I3169,E11,4883,embryo,0.9997,0.2228
342,D2019_08_27_S00395_I3169,E11,6367,zona,1.0000,0.4001
343,D2019_08_27_S00395_I3169,E11,6367,embryo,0.9999,0.2631
344,D2019_08_27_S00395_I3169,E11,3139,zona,0.9985,0.3901
345,D2019_08_27_S00395_I3169,E11,3139,embryo,0.9974,0.2173
346,D2019_08_27_S00395_I3169,E11,2939,zona,0.9999,0.3411
347,D2019_08_27_S00395_I3169,E11,2939,embryo,0.9841,0.1914
348,D2019_08_27_S00395_I3169,E11,3097,embryo,0.9998,0.2061
349,D2019_08_27_S00395_I3169,E11,3097,zona,0.9997,0.3163
350,D2019_08_27_S00395_I3169,E11,5590,zona,0.9995,0.3055
351,D2019_08_27_S00395_I3169,E11,4024,zona,0.9974,0.3828
352,D2019_08_27_S00395_I3169,E11,4024,embryo,0.9832,0.2124
353,D2019_08_27_S00395_I3169,E11,2153,zona,1.0000,0.3214
354,D2019_08_27_S00395_I3169,E11,2153,embryo,0.9953,0.2065
355,D2019_08_27_S00395_I3169,E11,4004,zona,0.9992,0.3695
356,D2019_08_27_S00395_I3169,E11,4004,embryo,0.9786,0.2184
357,D2019_08_27_S00395_I3169,E11,1615,zona,0.9997,0.3015
358,D2019_08_27_S00395_I3169,E11,1615,embryo,0.9995,0.1999
359,D2019_08_27_S00395_I3169,E11,6033,zona,0.9996,0.3954
360,D2019_08_27_S00395_I3169,E11,6033,embryo,0.9995,0.2384
361,D2019_08_27_S00395_I3169,E11,3556,zona,0.9994,0.3626
362,D2019_08_27_S00395_I3169,E11,3556,embryo,0.9911,0.2144
363,D2019_08_27_S00395_I3169,E11,4014,zona,0.9991,0.3708
364,D2019_08_27_S00395_I3169,E11,4014,embryo,0.9514,0.2301
365,D2019_08_27_S00395_I3169,E11,2235,zona,0.9999,0.3165
366,D2019_08_27_S00395_I3169,E11,2235,embryo,0.9974,0.2048
367,D2019_08_27_S00395_I3169,E11,1427,zona,0.9991,0.3929
368,D2019_08_27_S00395_I3169,E11,1427,embryo,0.9930,0.2202
369,D2019_08_27_S00395_I3169,E11,3962,zona,0.9982,0.3618
370,D2019_08_27_S00395_I3169,E11,3962,embryo,0.9753,0.2185
371,D2019_08_27_S00395_I3169,E11,1665,zona,0.9993,0.3862
