,Batch,ID,Time,Class,Confidence,Size
320,D2016_05_27_S0028_I776,E10,2905,zona,0.9999,0.3030
321,D2016_05_27_S0028_I776,E10,2905,embryo,0.9982,0.1733
322,D2016_05_27_S0028_I776,E10,1781,zona,0.9996,0.3172
323,D2016_05_27_S0028_I776,E10,1781,embryo,0.9828,0.2220
324,D2016_05_27_S0028_I776,E10,2414,zona,0.9999,0.3054
325,D2016_05_27_S0028_I776,E10,2414,embryo,0.9999,0.1747
326,D2016_05_27_S0028_I776,E10,2805,zona,0.9999,0.2842
327,D2016_05_27_S0028_I776,E10,2805,embryo,0.9994,0.1753
328,D2016_05_27_S0028_I776,E10,3095,zona,0.9998,0.3059
329,D2016_05_27_S0028_I776,E10,3095,embryo,0.9282,0.2022
330,D2016_05_27_S0028_I776,E10,6136,zona,0.9999,0.2902
331,D2016_05_27_S0028_I776,E10,6136,embryo,0.9945,0.1900
332,D2016_05_27_S0028_I776,E10,4203,zona,0.9999,0.2982
333,D2016_05_27_S0028_I776,E10,4203,embryo,0.9990,0.1822
334,D2016_05_27_S0028_I776,E10,7950,zona,0.9976,0.3161
335,D2016_05_27_S0028_I776,E10,7950,embryo,0.9971,0.2237
336,D2016_05_27_S0028_I776,E10,7100,zona,0.9997,0.3030
337,D2016_05_27_S0028_I776,E10,7100,embryo,0.9506,0.1911
338,D2016_05_27_S0028_I776,E10,8296,zona,0.9995,0.3894
339,D2016_05_27_S0028_I776,E10,8296,embryo,0.9965,0.2540
340,D2016_05_27_S0028_I776,E10,2231,zona,0.9995,0.2994
341,D2016_05_27_S0028_I776,E10,2231,embryo,0.9938,0.1925
342,D2016_05_27_S0028_I776,E10,8386,embryo,0.9995,0.1713
343,D2016_05_27_S0028_I776,E10,8386,zona,0.9978,0.3065
344,D2016_05_27_S0028_I776,E10,8386,zona,0.8078,0.1779
345,D2016_05_27_S0028_I776,E10,6366,zona,0.9994,0.2626
346,D2016_05_27_S0028_I776,E10,6366,embryo,0.9854,0.1701
347,D2016_05_27_S0028_I776,E10,7300,zona,0.9997,0.2981
348,D2016_05_27_S0028_I776,E10,7300,embryo,0.9914,0.2056
349,D2016_05_27_S0028_I776,E10,1351,embryo,0.9984,0.1693
350,D2016_05_27_S0028_I776,E10,1351,zona,0.9983,0.3000
351,D2016_05_27_S0028_I776,E10,2785,zona,0.9998,0.2955
352,D2016_05_27_S0028_I776,E10,2785,embryo,0.9820,0.1876
353,D2016_05_27_S0028_I776,E10,4333,zona,0.9999,0.3040
354,D2016_05_27_S0028_I776,E10,4333,embryo,0.9998,0.1884
355,D2016_05_27_S0028_I776,E10,6733,zona,0.9999,0.2692
356,D2016_05_27_S0028_I776,E10,6733,embryo,0.9916,0.1990
357,D2016_05_27_S0028_I776,E10,4893,embryo,0.9999,0.1923
358,D2016_05_27_S0028_I776,E10,4893,zona,0.9996,0.2902
359,D2016_05_27_S0028_I776,E10,1631,zona,0.9996,0.3075
360,D2016_05_27_S0028_I776,E10,1631,embryo,0.9980,0.1825
361,D2016_05_27_S0028_I776,E10,7370,zona,0.9998,0.2829
362,D2016_05_27_S0028_I776,E10,7370,embryo,0.9436,0.2177
363,D2016_05_27_S0028_I776,E10,1771,zona,0.9997,0.3174
364,D2016_05_27_S0028_I776,E10,1771,embryo,0.9973,0.1839
365,D2016_05_27_S0028_I776,E10,6486,zona,0.9998,0.2642
366,D2016_05_27_S0028_I776,E10,6486,embryo,0.7237,0.2028
367,D2016_05_27_S0028_I776,E10,8286,zona,0.9997,0.3763
368,D2016_05_27_S0028_I776,E10,8286,embryo,0.9995,0.2483
369,D2016_05_27_S0028_I776,E10,4503,zona,1.0000,0.2991
370,D2016_05_27_S0028_I776,E10,4503,embryo,0.9999,0.2082
371,D2016_05_27_S0028_I776,E10,7190,zona,0.9999,0.2860
372,D2016_05_27_S0028_I776,E10,7190,embryo,0.9991,0.1969
373,D2016_05_27_S0028_I776,E10,3535,zona,0.9999,0.3244
374,D2016_05_27_S0028_I776,E10,3535,embryo,0.9998,0.1973
375,D2016_05_27_S0028_I776,E10,6406,zona,0.9994,0.2526
376,D2016_05_27_S0028_I776,E10,6406,embryo,0.9941,0.1905
377,D2016_05_27_S0028_I776,E10,1841,zona,0.9998,0.3241
378,D2016_05_27_S0028_I776,E10,1841,embryo,0.9987,0.1807
379,D2016_05_27_S0028_I776,E10,4683,zona,1.0000,0.2891
380,D2016_05_27_S0028_I776,E10,4683,embryo,0.9992,0.2012
