,Batch,ID,Time,Class,Confidence,Size
62,D2016_05_27_S0028_I776,E10,4693,zona,1.0000,0.3013
63,D2016_05_27_S0028_I776,E10,2605,zona,0.9999,0.2776
64,D2016_05_27_S0028_I776,E10,1131,zona,0.9950,0.2868
65,D2016_05_27_S0028_I776,E10,2765,zona,0.9996,0.2834
66,D2016_05_27_S0028_I776,E10,1491,zona,0.9999,0.2985
67,D2016_05_27_S0028_I776,E10,4933,zona,1.0000,0.2998
68,D2016_05_27_S0028_I776,E10,5856,zona,1.0000,0.2841
69,D2016_05_27_S0028_I776,E10,2241,zona,1.0000,0.2705
70,D2016_05_27_S0028_I776,E10,6376,zona,1.0000,0.2935
71,D2016_05_27_S0028_I776,E10,5425,zona,1.0000,0.2866
72,D2016_05_27_S0028_I776,E10,3765,zona,1.0000,0.2836
73,D2016_05_27_S0028_I776,E10,7000,zona,1.0000,0.2928
74,D2016_05_27_S0028_I776,E10,8030,zona,0.9843,0.3409
75,D2016_05_27_S0028_I776,E10,8030,embryo,0.9734,0.2308
76,D2016_05_27_S0028_I776,E10,1011,zona,0.9932,0.2848
77,D2016_05_27_S0028_I776,E10,1011,embryo,0.6277,0.1756
78,D2016_05_27_S0028_I776,E10,5303,zona,1.0000,0.2833
79,D2016_05_27_S0028_I776,E10,2111,zona,0.9998,0.2892
80,D2016_05_27_S0028_I776,E10,5776,zona,0.9996,0.2957
81,D2016_05_27_S0028_I776,E10,4583,zona,1.0000,0.2897
82,D2016_05_27_S0028_I776,E10,7780,zona,0.9999,0.3136
83,D2016_05_27_S0028_I776,E10,7780,embryo,0.9977,0.2575
84,D2016_05_27_S0028_I776,E10,2101,zona,0.9999,0.2946
85,D2016_05_27_S0028_I776,E10,5213,zona,1.0000,0.2836
86,D2016_05_27_S0028_I776,E10,4523,zona,0.9999,0.3055
87,D2016_05_27_S0028_I776,E10,1031,zona,0.9661,0.2857
88,D2016_05_27_S0028_I776,E10,1031,embryo,0.7183,0.2203
89,D2016_05_27_S0028_I776,E10,3395,zona,1.0000,0.2897
90,D2016_05_27_S0028_I776,E10,1071,zona,0.9996,0.2963
91,D2016_05_27_S0028_I776,E10,1071,embryo,0.9189,0.2144
92,D2016_05_27_S0028_I776,E10,7230,zona,1.0000,0.2987
93,D2016_05_27_S0028_I776,E10,4463,zona,0.9999,0.2953
94,D2016_05_27_S0028_I776,E10,3745,zona,1.0000,0.2944
95,D2016_05_27_S0028_I776,E10,6116,zona,1.0000,0.2897
96,D2016_05_27_S0028_I776,E10,6850,zona,1.0000,0.2901
97,D2016_05_27_S0028_I776,E10,4773,zona,0.9999,0.2828
98,D2016_05_27_S0028_I776,E10,4883,zona,1.0000,0.2906
99,D2016_05_27_S0028_I776,E10,8266,embryo,0.9999,0.2615
100,D2016_05_27_S0028_I776,E10,8266,zona,0.9999,0.3520
101,D2016_05_27_S0028_I776,E10,2915,zona,1.0000,0.2874
102,D2016_05_27_S0028_I776,E10,3355,zona,0.9999,0.2935
103,D2016_05_27_S0028_I776,E10,4383,zona,1.0000,0.2903
104,D2016_05_27_S0028_I776,E10,5403,zona,0.9998,0.2861
105,D2016_05_27_S0028_I776,E10,1001,zona,0.9806,0.2848
106,D2016_05_27_S0028_I776,E10,1001,embryo,0.7233,0.2201
107,D2016_05_27_S0028_I776,E10,2645,zona,1.0000,0.2847
108,D2016_05_27_S0028_I776,E10,7080,zona,1.0000,0.2905
109,D2016_05_27_S0028_I776,E10,7080,embryo,0.5731,0.1951
110,D2016_05_27_S0028_I776,E10,8216,embryo,0.9991,0.2559
111,D2016_05_27_S0028_I776,E10,8216,zona,0.9957,0.3406
112,D2016_05_27_S0028_I776,E10,6950,zona,1.0000,0.3001
113,D2016_05_27_S0028_I776,E10,4543,zona,1.0000,0.3057
114,D2016_05_27_S0028_I776,E10,2011,zona,0.9997,0.2988
115,D2016_05_27_S0028_I776,E10,4403,zona,1.0000,0.2974
116,D2016_05_27_S0028_I776,E10,3605,zona,1.0000,0.2893
117,D2016_05_27_S0028_I776,E10,6940,zona,1.0000,0.2992
118,D2016_05_27_S0028_I776,E10,7711,zona,1.0000,0.3054
119,D2016_05_27_S0028_I776,E10,7711,embryo,0.9452,0.2128
120,D2016_05_27_S0028_I776,E10,6206,zona,1.0000,0.2908
121,D2016_05_27_S0028_I776,E10,2815,zona,0.9999,0.2837
122,D2016_05_27_S0028_I776,E10,4793,zona,1.0000,0.3038
123,D2016_05_27_S0028_I776,E10,7691,zona,1.0000,0.3135
124,D2016_05_27_S0028_I776,E10,7691,embryo,0.9738,0.2179
125,D2016_05_27_S0028_I776,E10,7360,zona,1.0000,0.2974
126,D2016_05_27_S0028_I776,E10,7360,embryo,0.9679,0.2052
127,D2016_05_27_S0028_I776,E10,3675,zona,1.0000,0.2828
128,D2016_05_27_S0028_I776,E10,1361,zona,0.9990,0.2946
129,D2016_05_27_S0028_I776,E10,2855,zona,0.9998,0.2666
130,D2016_05_27_S0028_I776,E10,4913,zona,1.0000,0.2911
131,D2016_05_27_S0028_I776,E10,7470,zona,1.0000,0.2946
132,D2016_05_27_S0028_I776,E10,4703,zona,1.0000,0.2962
133,D2016_05_27_S0028_I776,E10,6586,zona,1.0000,0.2887
134,D2016_05_27_S0028_I776,E10,7890,zona,0.9978,0.3087
135,D2016_05_27_S0028_I776,E10,7890,embryo,0.6224,0.2783
136,D2016_05_27_S0028_I776,E10,991,embryo,0.9969,0.1901
137,D2016_05_27_S0028_I776,E10,991,zona,0.9943,0.2905
138,D2016_05_27_S0028_I776,E10,3655,zona,1.0000,0.2872
139,D2016_05_27_S0028_I776,E10,5986,zona,1.0000,0.2916
140,D2016_05_27_S0028_I776,E10,5353,zona,1.0000,0.2820
141,D2016_05_27_S0028_I776,E10,1411,zona,0.9998,0.2856
142,D2016_05_27_S0028_I776,E10,6266,zona,0.9999,0.2801
143,D2016_05_27_S0028_I776,E10,1541,zona,0.9997,0.2865
144,D2016_05_27_S0028_I776,E10,8040,zona,0.9995,0.3083
145,D2016_05_27_S0028_I776,E10,8040,embryo,0.9984,0.2476
146,D2016_05_27_S0028_I776,E10,4513,zona,1.0000,0.3024
147,D2016_05_27_S0028_I776,E10,2625,zona,1.0000,0.2801
148,D2016_05_27_S0028_I776,E10,5053,zona,1.0000,0.2833
149,D2016_05_27_S0028_I776,E10,6106,zona,1.0000,0.2771
150,D2016_05_27_S0028_I776,E10,2131,zona,1.0000,0.2842
151,D2016_05_27_S0028_I776,E10,6396,zona,1.0000,0.2714
152,D2016_05_27_S0028_I776,E10,1061,zona,0.9945,0.2891
153,D2016_05_27_S0028_I776,E10,1061,embryo,0.9422,0.2156
154,D2016_05_27_S0028_I776,E10,3715,zona,1.0000,0.2915
155,D2016_05_27_S0028_I776,E10,6286,zona,0.9998,0.2749
156,D2016_05_27_S0028_I776,E10,7520,zona,1.0000,0.3014
157,D2016_05_27_S0028_I776,E10,7520,embryo,0.9185,0.2046
158,D2016_05_27_S0028_I776,E10,2151,zona,0.9999,0.2975
159,D2016_05_27_S0028_I776,E10,2051,zona,0.9989,0.2823
160,D2016_05_27_S0028_I776,E10,3735,zona,0.9999,0.2882
161,D2016_05_27_S0028_I776,E10,2331,zona,1.0000,0.2957
162,D2016_05_27_S0028_I776,E10,4763,zona,1.0000,0.2831
163,D2016_05_27_S0028_I776,E10,4443,zona,1.0000,0.3038
164,D2016_05_27_S0028_I776,E10,1261,zona,0.9856,0.2847
165,D2016_05_27_S0028_I776,E10,5946,zona,0.9999,0.2859
166,D2016_05_27_S0028_I776,E10,4363,zona,1.0000,0.2954
167,D2016_05_27_S0028_I776,E10,1911,zona,0.9792,0.2684
168,D2016_05_27_S0028_I776,E10,3886,zona,1.0000,0.2898
169,D2016_05_27_S0028_I776,E10,6743,zona,1.0000,0.2873
170,D2016_05_27_S0028_I776,E10,8376,embryo,0.9998,0.2050
171,D2016_05_27_S0028_I776,E10,8376,zona,0.9932,0.3378
172,D2016_05_27_S0028_I776,E10,5836,zona,0.9994,0.2795
173,D2016_05_27_S0028_I776,E10,1221,zona,0.9994,0.2917
174,D2016_05_27_S0028_I776,E10,8236,zona,0.9981,0.3320
175,D2016_05_27_S0028_I776,E10,8236,embryo,0.9138,0.2509
176,D2016_05_27_S0028_I776,E10,1201,zona,0.9975,0.2938
177,D2016_05_27_S0028_I776,E10,1201,embryo,0.7685,0.1601
178,D2016_05_27_S0028_I776,E10,5595,zona,1.0000,0.2901
179,D2016_05_27_S0028_I776,E10,2291,zona,0.9999,0.2696
180,D2016_05_27_S0028_I776,E10,6703,zona,0.9999,0.2922
181,D2016_05_27_S0028_I776,E10,7750,zona,1.0000,0.3224
182,D2016_05_27_S0028_I776,E10,7750,embryo,0.9981,0.2624
183,D2016_05_27_S0028_I776,E10,3896,zona,1.0000,0.2956
184,D2016_05_27_S0028_I776,E10,7380,zona,1.0000,0.2940
185,D2016_05_27_S0028_I776,E10,3455,zona,1.0000,0.2784
186,D2016_05_27_S0028_I776,E10,3455,embryo,0.6435,0.2050
187,D2016_05_27_S0028_I776,E10,8020,embryo,0.9992,0.2377
188,D2016_05_27_S0028_I776,E10,8020,zona,0.9942,0.3308
189,D2016_05_27_S0028_I776,E10,7010,zona,1.0000,0.2988
190,D2016_05_27_S0028_I776,E10,7010,embryo,0.9603,0.2149
191,D2016_05_27_S0028_I776,E10,6656,zona,1.0000,0.2960
192,D2016_05_27_S0028_I776,E10,8346,zona,0.9950,0.3271
193,D2016_05_27_S0028_I776,E10,8346,embryo,0.9903,0.2177
194,D2016_05_27_S0028_I776,E10,3695,zona,1.0000,0.2961
195,D2016_05_27_S0028_I776,E10,2221,zona,1.0000,0.2807
196,D2016_05_27_S0028_I776,E10,2321,zona,0.9999,0.2776
197,D2016_05_27_S0028_I776,E10,5676,zona,1.0000,0.2898
198,D2016_05_27_S0028_I776,E10,2905,zona,1.0000,0.2850
199,D2016_05_27_S0028_I776,E10,1781,zona,0.9999,0.2996
200,D2016_05_27_S0028_I776,E10,2414,zona,0.9999,0.2758
201,D2016_05_27_S0028_I776,E10,2805,zona,1.0000,0.2757
202,D2016_05_27_S0028_I776,E10,3095,zona,0.9999,0.2963
203,D2016_05_27_S0028_I776,E10,6136,zona,1.0000,0.2805
204,D2016_05_27_S0028_I776,E10,4203,zona,0.9998,0.2924
205,D2016_05_27_S0028_I776,E10,7950,embryo,0.9991,0.2471
206,D2016_05_27_S0028_I776,E10,7950,zona,0.9982,0.2765
207,D2016_05_27_S0028_I776,E10,7100,zona,1.0000,0.3043
208,D2016_05_27_S0028_I776,E10,7100,embryo,0.8169,0.2314
209,D2016_05_27_S0028_I776,E10,8296,zona,0.9992,0.3621
210,D2016_05_27_S0028_I776,E10,8296,embryo,0.9672,0.2799
211,D2016_05_27_S0028_I776,E10,2231,zona,1.0000,0.2745
212,D2016_05_27_S0028_I776,E10,8386,zona,0.9967,0.3307
213,D2016_05_27_S0028_I776,E10,8386,embryo,0.9701,0.2137
214,D2016_05_27_S0028_I776,E10,6366,zona,1.0000,0.2847
215,D2016_05_27_S0028_I776,E10,7300,zona,1.0000,0.2990
216,D2016_05_27_S0028_I776,E10,1351,zona,0.9994,0.2919
217,D2016_05_27_S0028_I776,E10,1351,embryo,0.9488,0.2111
218,D2016_05_27_S0028_I776,E10,2785,zona,0.9991,0.2785
219,D2016_05_27_S0028_I776,E10,4333,zona,0.9998,0.2878
220,D2016_05_27_S0028_I776,E10,6733,zona,1.0000,0.2902
221,D2016_05_27_S0028_I776,E10,4893,zona,1.0000,0.2903
222,D2016_05_27_S0028_I776,E10,1631,zona,0.9997,0.2983
223,D2016_05_27_S0028_I776,E10,7370,zona,1.0000,0.2923
224,D2016_05_27_S0028_I776,E10,1771,zona,0.9999,0.2937
225,D2016_05_27_S0028_I776,E10,6486,zona,1.0000,0.2886
226,D2016_05_27_S0028_I776,E10,8286,embryo,0.9980,0.2543
227,D2016_05_27_S0028_I776,E10,8286,zona,0.9979,0.3279
228,D2016_05_27_S0028_I776,E10,4503,zona,0.9999,0.2955
229,D2016_05_27_S0028_I776,E10,7190,zona,0.9999,0.2931
230,D2016_05_27_S0028_I776,E10,7190,embryo,0.9746,0.2002
231,D2016_05_27_S0028_I776,E10,3535,zona,1.0000,0.2757
232,D2016_05_27_S0028_I776,E10,6406,zona,1.0000,0.2788
233,D2016_05_27_S0028_I776,E10,1841,zona,0.9985,0.2881
234,D2016_05_27_S0028_I776,E10,4683,zona,1.0000,0.2964
235,D2016_05_27_S0028_I776,E10,2495,zona,1.0000,0.2786
236,D2016_05_27_S0028_I776,E10,5073,zona,1.0000,0.2875
237,D2016_05_27_S0028_I776,E10,5273,zona,0.9999,0.2977
238,D2016_05_27_S0028_I776,E10,6606,zona,1.0000,0.2946
239,D2016_05_27_S0028_I776,E10,6793,zona,1.0000,0.3010
240,D2016_05_27_S0028_I776,E10,3245,zona,0.9999,0.2778
241,D2016_05_27_S0028_I776,E10,7600,zona,1.0000,0.2858
242,D2016_05_27_S0028_I776,E10,7600,embryo,0.8331,0.1957
243,D2016_05_27_S0028_I776,E10,5535,zona,0.9999,0.2822
244,D2016_05_27_S0028_I776,E10,5886,zona,0.9999,0.2829
245,D2016_05_27_S0028_I776,E10,3215,zona,0.9999,0.2832
246,D2016_05_27_S0028_I776,E10,4042,zona,0.9997,0.2943
247,D2016_05_27_S0028_I776,E10,4953,zona,1.0000,0.2936
248,D2016_05_27_S0028_I776,E10,1881,zona,0.9990,0.2777
249,D2016_05_27_S0028_I776,E10,4002,zona,0.9999,0.2968
250,D2016_05_27_S0028_I776,E10,3956,zona,0.9999,0.2890
251,D2016_05_27_S0028_I776,E10,1611,zona,0.9989,0.2828
252,D2016_05_27_S0028_I776,E10,8316,embryo,0.9999,0.2710
253,D2016_05_27_S0028_I776,E10,8316,zona,0.9998,0.3536
254,D2016_05_27_S0028_I776,E10,7500,zona,1.0000,0.2839
255,D2016_05_27_S0028_I776,E10,7500,embryo,0.6106,0.1918
256,D2016_05_27_S0028_I776,E10,5575,zona,0.9999,0.2869
257,D2016_05_27_S0028_I776,E10,3625,zona,1.0000,0.2857
258,D2016_05_27_S0028_I776,E10,1341,zona,0.8083,0.2246
259,D2016_05_27_S0028_I776,E10,6176,zona,1.0000,0.2910
260,D2016_05_27_S0028_I776,E10,6236,zona,1.0000,0.2828
261,D2016_05_27_S0028_I776,E10,4102,zona,0.9999,0.2900
262,D2016_05_27_S0028_I776,E10,6496,zona,1.0000,0.2827
263,D2016_05_27_S0028_I776,E10,6156,zona,1.0000,0.2747
264,D2016_05_27_S0028_I776,E10,2715,zona,0.9998,0.2789
265,D2016_05_27_S0028_I776,E10,3335,zona,0.9999,0.2891
266,D2016_05_27_S0028_I776,E10,1571,zona,0.9996,0.2773
267,D2016_05_27_S0028_I776,E10,7160,zona,1.0000,0.2946
268,D2016_05_27_S0028_I776,E10,7590,zona,1.0000,0.2971
269,D2016_05_27_S0028_I776,E10,7590,embryo,0.8911,0.2146
270,D2016_05_27_S0028_I776,E10,1511,zona,0.9999,0.2826
271,D2016_05_27_S0028_I776,E10,3305,zona,0.9998,0.2855
272,D2016_05_27_S0028_I776,E10,4303,zona,0.9996,0.2956
273,D2016_05_27_S0028_I776,E10,2161,zona,0.9991,0.2909
274,D2016_05_27_S0028_I776,E10,4593,zona,1.0000,0.2945
275,D2016_05_27_S0028_I776,E10,4593,embryo,0.7081,0.2196
276,D2016_05_27_S0028_I776,E10,7240,zona,1.0000,0.2952
277,D2016_05_27_S0028_I776,E10,5906,zona,0.9997,0.2793
278,D2016_05_27_S0028_I776,E10,5103,zona,0.9999,0.2922
279,D2016_05_27_S0028_I776,E10,5956,zona,1.0000,0.2946
280,D2016_05_27_S0028_I776,E10,1831,zona,0.9997,0.2907
281,D2016_05_27_S0028_I776,E10,8426,embryo,0.9995,0.2225
282,D2016_05_27_S0028_I776,E10,8426,zona,0.9800,0.3098
283,D2016_05_27_S0028_I776,E10,5023,zona,0.9998,0.2710
284,D2016_05_27_S0028_I776,E10,7020,zona,1.0000,0.3003
285,D2016_05_27_S0028_I776,E10,7020,embryo,0.9630,0.2082
286,D2016_05_27_S0028_I776,E10,4833,zona,1.0000,0.2969
287,D2016_05_27_S0028_I776,E10,4193,zona,0.9999,0.2903
288,D2016_05_27_S0028_I776,E10,6753,zona,1.0000,0.2954
289,D2016_05_27_S0028_I776,E10,6036,zona,0.9998,0.2756
290,D2016_05_27_S0028_I776,E10,7971,zona,0.9986,0.2943
291,D2016_05_27_S0028_I776,E10,7971,embryo,0.9964,0.2218
292,D2016_05_27_S0028_I776,E10,7800,embryo,0.9644,0.2473
293,D2016_05_27_S0028_I776,E10,7800,zona,0.8776,0.2899
294,D2016_05_27_S0028_I776,E10,1191,zona,0.9941,0.2910
295,D2016_05_27_S0028_I776,E10,1191,embryo,0.6133,0.2198
296,D2016_05_27_S0028_I776,E10,5726,zona,0.9999,0.2940
297,D2016_05_27_S0028_I776,E10,1691,zona,0.9996,0.2999
298,D2016_05_27_S0028_I776,E10,2484,zona,1.0000,0.2780
299,D2016_05_27_S0028_I776,E10,2555,zona,0.9995,0.2802
300,D2016_05_27_S0028_I776,E10,1081,zona,0.9649,0.2912
301,D2016_05_27_S0028_I776,E10,7090,zona,1.0000,0.2980
302,D2016_05_27_S0028_I776,E10,6910,zona,1.0000,0.2999
303,D2016_05_27_S0028_I776,E10,8356,zona,0.9876,0.3428
304,D2016_05_27_S0028_I776,E10,8356,embryo,0.9814,0.2037
305,D2016_05_27_S0028_I776,E10,6016,zona,1.0000,0.2947
306,D2016_05_27_S0028_I776,E10,5936,zona,0.9999,0.2878
307,D2016_05_27_S0028_I776,E10,3775,zona,1.0000,0.2884
308,D2016_05_27_S0028_I776,E10,8091,embryo,0.9948,0.2518
309,D2016_05_27_S0028_I776,E10,8091,zona,0.8040,0.3122
310,D2016_05_27_S0028_I776,E10,2635,zona,0.9998,0.2749
311,D2016_05_27_S0028_I776,E10,2181,zona,0.9988,0.2844
312,D2016_05_27_S0028_I776,E10,7960,embryo,0.9834,0.2265
313,D2016_05_27_S0028_I776,E10,7960,zona,0.9632,0.3440
314,D2016_05_27_S0028_I776,E10,4733,zona,1.0000,0.2831
315,D2016_05_27_S0028_I776,E10,5323,zona,1.0000,0.2880
316,D2016_05_27_S0028_I776,E10,3665,zona,1.0000,0.2848
317,D2016_05_27_S0028_I776,E10,1051,zona,0.9941,0.2880
318,D2016_05_27_S0028_I776,E10,6636,zona,1.0000,0.3000
319,D2016_05_27_S0028_I776,E10,6970,zona,1.0000,0.2933
320,D2016_05_27_S0028_I776,E10,3615,zona,1.0000,0.2968
321,D2016_05_27_S0028_I776,E10,3615,embryo,0.9518,0.1974
322,D2016_05_27_S0028_I776,E10,2445,zona,0.9996,0.2786
323,D2016_05_27_S0028_I776,E10,6476,zona,1.0000,0.2759
324,D2016_05_27_S0028_I776,E10,1671,zona,0.9986,0.2742
325,D2016_05_27_S0028_I776,E10,5626,zona,1.0000,0.2917
326,D2016_05_27_S0028_I776,E10,5003,zona,1.0000,0.2858
327,D2016_05_27_S0028_I776,E10,3685,zona,1.0000,0.2848
328,D2016_05_27_S0028_I776,E10,3635,zona,1.0000,0.2876
329,D2016_05_27_S0028_I776,E10,2361,zona,0.9993,0.2756
330,D2016_05_27_S0028_I776,E10,2535,zona,1.0000,0.2779
331,D2016_05_27_S0028_I776,E10,3015,zona,0.9999,0.2706
332,D2016_05_27_S0028_I776,E10,1401,zona,0.9966,0.2779
333,D2016_05_27_S0028_I776,E10,7900,zona,0.9928,0.3222
334,D2016_05_27_S0028_I776,E10,7900,embryo,0.7407,0.2821
335,D2016_05_27_S0028_I776,E10,3205,zona,0.9998,0.2822
336,D2016_05_27_S0028_I776,E10,6026,zona,1.0000,0.2982
337,D2016_05_27_S0028_I776,E10,5013,zona,1.0000,0.2872
338,D2016_05_27_S0028_I776,E10,6616,zona,1.0000,0.2949
339,D2016_05_27_S0028_I776,E10,6346,zona,1.0000,0.2943
340,D2016_05_27_S0028_I776,E10,3045,zona,1.0000,0.2905
341,D2016_05_27_S0028_I776,E10,2341,zona,0.9994,0.2735
342,D2016_05_27_S0028_I776,E10,7130,zona,0.9999,0.2983
343,D2016_05_27_S0028_I776,E10,7880,zona,0.9910,0.3214
344,D2016_05_27_S0028_I776,E10,7880,embryo,0.9795,0.2766
345,D2016_05_27_S0028_I776,E10,3725,zona,1.0000,0.2918
346,D2016_05_27_S0028_I776,E10,4643,zona,1.0000,0.3008
347,D2016_05_27_S0028_I776,E10,7870,zona,0.9721,0.2851
348,D2016_05_27_S0028_I776,E10,7870,embryo,0.9299,0.2802
349,D2016_05_27_S0028_I776,E10,7560,zona,1.0000,0.3084
350,D2016_05_27_S0028_I776,E10,7560,embryo,0.7866,0.2233
351,D2016_05_27_S0028_I776,E10,4993,zona,1.0000,0.2875
352,D2016_05_27_S0028_I776,E10,1951,zona,0.9992,0.2790
353,D2016_05_27_S0028_I776,E10,3755,zona,1.0000,0.2837
354,D2016_05_27_S0028_I776,E10,8121,zona,0.9970,0.2958
355,D2016_05_27_S0028_I776,E10,8121,embryo,0.9944,0.2755
356,D2016_05_27_S0028_I776,E10,3545,zona,1.0000,0.2812
357,D2016_05_27_S0028_I776,E10,1741,zona,0.9995,0.2806
358,D2016_05_27_S0028_I776,E10,7320,zona,1.0000,0.3002
359,D2016_05_27_S0028_I776,E10,5565,zona,0.9987,0.2782
360,D2016_05_27_S0028_I776,E10,3815,zona,1.0000,0.2851
361,D2016_05_27_S0028_I776,E10,7731,zona,1.0000,0.3072
362,D2016_05_27_S0028_I776,E10,7731,embryo,0.9913,0.2292
363,D2016_05_27_S0028_I776,E10,6693,zona,0.9999,0.2941
364,D2016_05_27_S0028_I776,E10,1931,zona,0.9999,0.2889
365,D2016_05_27_S0028_I776,E10,1761,zona,0.9993,0.2641
366,D2016_05_27_S0028_I776,E10,4863,zona,1.0000,0.2937
367,D2016_05_27_S0028_I776,E10,5263,zona,1.0000,0.2946
368,D2016_05_27_S0028_I776,E10,2351,zona,0.9992,0.2796
369,D2016_05_27_S0028_I776,E10,1661,zona,0.9991,0.2934
370,D2016_05_27_S0028_I776,E10,7170,zona,1.0000,0.2912
371,D2016_05_27_S0028_I776,E10,7170,embryo,0.8647,0.1996
372,D2016_05_27_S0028_I776,E10,3876,zona,1.0000,0.2881
373,D2016_05_27_S0028_I776,E10,7940,zona,0.9944,0.2541
374,D2016_05_27_S0028_I776,E10,7940,embryo,0.9842,0.2463
375,D2016_05_27_S0028_I776,E10,6386,zona,0.9999,0.2996
376,D2016_05_27_S0028_I776,E10,2071,zona,0.9992,0.2751
377,D2016_05_27_S0028_I776,E10,3135,zona,1.0000,0.2837
378,D2016_05_27_S0028_I776,E10,4313,zona,0.9989,0.2957
379,D2016_05_27_S0028_I776,E10,3185,zona,0.9999,0.2890
380,D2016_05_27_S0028_I776,E10,7570,zona,1.0000,0.2945
381,D2016_05_27_S0028_I776,E10,7570,embryo,0.8346,0.2195
382,D2016_05_27_S0028_I776,E10,950,zona,0.9889,0.2939
383,D2016_05_27_S0028_I776,E10,950,embryo,0.7613,0.2203
384,D2016_05_27_S0028_I776,E10,6126,zona,0.9999,0.2815
