,Batch,ID,Time,Class,Confidence,Size
74,D2018_02_25_S00434_I0776,E4,5940,zona,0.9992,0.3466
75,D2018_02_25_S00434_I0776,E4,5940,embryo,0.9992,0.2021
76,D2018_02_25_S00434_I0776,E4,5705,embryo,1.0000,0.2082
77,D2018_02_25_S00434_I0776,E4,5705,zona,0.9999,0.3633
78,D2018_02_25_S00434_I0776,E4,5225,zona,0.9998,0.3353
79,D2018_02_25_S00434_I0776,E4,5225,embryo,0.9956,0.2207
80,D2018_02_25_S00434_I0776,E4,6070,zona,0.9997,0.3299
81,D2018_02_25_S00434_I0776,E4,6070,embryo,0.9978,0.2176
82,D2018_02_25_S00434_I0776,E4,5645,embryo,0.9999,0.2059
83,D2018_02_25_S00434_I0776,E4,5645,zona,0.9999,0.3578
84,D2018_02_25_S00434_I0776,E4,5802,embryo,1.0000,0.2061
85,D2018_02_25_S00434_I0776,E4,5802,zona,0.9998,0.3518
86,D2018_02_25_S00434_I0776,E4,1938,embryo,0.9999,0.1867
87,D2018_02_25_S00434_I0776,E4,1938,zona,0.9998,0.3346
88,D2018_02_25_S00434_I0776,E4,2746,embryo,0.9997,0.1982
89,D2018_02_25_S00434_I0776,E4,2746,zona,0.9992,0.3373
90,D2018_02_25_S00434_I0776,E4,6311,embryo,1.0000,0.2351
91,D2018_02_25_S00434_I0776,E4,6311,zona,0.9998,0.3837
92,D2018_02_25_S00434_I0776,E4,3687,embryo,1.0000,0.1988
93,D2018_02_25_S00434_I0776,E4,3687,zona,0.9997,0.3419
94,D2018_02_25_S00434_I0776,E4,3577,embryo,1.0000,0.2038
95,D2018_02_25_S00434_I0776,E4,3577,zona,0.9998,0.3246
96,D2018_02_25_S00434_I0776,E4,4237,embryo,0.9999,0.2032
97,D2018_02_25_S00434_I0776,E4,4237,zona,0.9997,0.3501
98,D2018_02_25_S00434_I0776,E4,2796,embryo,0.9997,0.1968
99,D2018_02_25_S00434_I0776,E4,2796,zona,0.9995,0.3356
100,D2018_02_25_S00434_I0776,E4,2409,embryo,0.9999,0.1878
101,D2018_02_25_S00434_I0776,E4,2409,zona,0.9996,0.3406
102,D2018_02_25_S00434_I0776,E4,6441,embryo,1.0000,0.2308
103,D2018_02_25_S00434_I0776,E4,6441,zona,0.9998,0.3576
104,D2018_02_25_S00434_I0776,E4,5305,embryo,1.0000,0.1855
105,D2018_02_25_S00434_I0776,E4,5305,zona,0.9998,0.3564
106,D2018_02_25_S00434_I0776,E4,2088,embryo,0.9999,0.1934
107,D2018_02_25_S00434_I0776,E4,2088,zona,0.9998,0.3369
108,D2018_02_25_S00434_I0776,E4,1908,embryo,0.9997,0.1870
109,D2018_02_25_S00434_I0776,E4,1908,zona,0.9996,0.3306
110,D2018_02_25_S00434_I0776,E4,2552,embryo,0.9999,0.1943
111,D2018_02_25_S00434_I0776,E4,2552,zona,0.9996,0.3164
112,D2018_02_25_S00434_I0776,E4,2329,embryo,0.9997,0.2054
113,D2018_02_25_S00434_I0776,E4,2329,zona,0.9996,0.3504
114,D2018_02_25_S00434_I0776,E4,3277,embryo,1.0000,0.2069
115,D2018_02_25_S00434_I0776,E4,3277,zona,0.9994,0.3570
116,D2018_02_25_S00434_I0776,E4,2389,zona,0.9995,0.3217
117,D2018_02_25_S00434_I0776,E4,2389,embryo,0.9973,0.2189
118,D2018_02_25_S00434_I0776,E4,3817,embryo,1.0000,0.1995
119,D2018_02_25_S00434_I0776,E4,3817,zona,0.9999,0.3313
120,D2018_02_25_S00434_I0776,E4,6721,zona,0.9854,0.3779
121,D2018_02_25_S00434_I0776,E4,6721,embryo,0.9116,0.3156
122,D2018_02_25_S00434_I0776,E4,2148,zona,0.9996,0.3439
123,D2018_02_25_S00434_I0776,E4,2148,embryo,0.9974,0.1948
124,D2018_02_25_S00434_I0776,E4,2028,zona,0.9998,0.3304
125,D2018_02_25_S00434_I0776,E4,2028,embryo,0.9987,0.2073
126,D2018_02_25_S00434_I0776,E4,4525,embryo,1.0000,0.1821
127,D2018_02_25_S00434_I0776,E4,4525,zona,0.9996,0.3405
128,D2018_02_25_S00434_I0776,E4,1658,embryo,0.9995,0.1773
129,D2018_02_25_S00434_I0776,E4,1658,zona,0.9985,0.3399
130,D2018_02_25_S00434_I0776,E4,1778,embryo,0.9999,0.1985
131,D2018_02_25_S00434_I0776,E4,1778,zona,0.9998,0.3389
132,D2018_02_25_S00434_I0776,E4,1448,embryo,1.0000,0.2024
133,D2018_02_25_S00434_I0776,E4,1448,zona,0.9985,0.3419
134,D2018_02_25_S00434_I0776,E4,1568,embryo,0.9999,0.1746
135,D2018_02_25_S00434_I0776,E4,1568,zona,0.9997,0.3398
136,D2018_02_25_S00434_I0776,E4,5365,embryo,1.0000,0.2031
137,D2018_02_25_S00434_I0776,E4,5365,zona,0.9999,0.3440
138,D2018_02_25_S00434_I0776,E4,6701,zona,0.9808,0.4276
139,D2018_02_25_S00434_I0776,E4,6701,embryo,0.8734,0.3130
140,D2018_02_25_S00434_I0776,E4,4705,embryo,1.0000,0.1862
141,D2018_02_25_S00434_I0776,E4,4705,zona,0.9998,0.3500
142,D2018_02_25_S00434_I0776,E4,2642,embryo,0.9999,0.2011
143,D2018_02_25_S00434_I0776,E4,2642,zona,0.9978,0.3418
144,D2018_02_25_S00434_I0776,E4,4385,embryo,1.0000,0.1781
145,D2018_02_25_S00434_I0776,E4,4385,zona,0.9994,0.3263
146,D2018_02_25_S00434_I0776,E4,5765,zona,0.9997,0.3417
147,D2018_02_25_S00434_I0776,E4,5765,embryo,0.9996,0.2012
148,D2018_02_25_S00434_I0776,E4,3997,embryo,1.0000,0.2044
149,D2018_02_25_S00434_I0776,E4,3997,zona,0.9996,0.3396
150,D2018_02_25_S00434_I0776,E4,4935,embryo,1.0000,0.1923
151,D2018_02_25_S00434_I0776,E4,4935,zona,0.9996,0.3332
152,D2018_02_25_S00434_I0776,E4,6977,zona,0.9576,0.3912
153,D2018_02_25_S00434_I0776,E4,4875,embryo,1.0000,0.1916
154,D2018_02_25_S00434_I0776,E4,4875,zona,0.9999,0.3265
155,D2018_02_25_S00434_I0776,E4,4625,embryo,1.0000,0.1917
156,D2018_02_25_S00434_I0776,E4,4625,zona,0.9998,0.3368
157,D2018_02_25_S00434_I0776,E4,2038,embryo,0.9998,0.2013
158,D2018_02_25_S00434_I0776,E4,2038,zona,0.9997,0.3436
159,D2018_02_25_S00434_I0776,E4,2622,embryo,1.0000,0.1938
160,D2018_02_25_S00434_I0776,E4,2622,zona,0.9823,0.3457
161,D2018_02_25_S00434_I0776,E4,4805,embryo,1.0000,0.1875
162,D2018_02_25_S00434_I0776,E4,4805,zona,0.9998,0.3517
163,D2018_02_25_S00434_I0776,E4,2339,embryo,1.0000,0.1975
164,D2018_02_25_S00434_I0776,E4,2339,zona,0.9998,0.3506
165,D2018_02_25_S00434_I0776,E4,5355,embryo,1.0000,0.1893
166,D2018_02_25_S00434_I0776,E4,5355,zona,0.9997,0.3472
167,D2018_02_25_S00434_I0776,E4,2379,zona,0.9994,0.3266
168,D2018_02_25_S00434_I0776,E4,2379,embryo,0.9994,0.2085
169,D2018_02_25_S00434_I0776,E4,3857,embryo,1.0000,0.1941
170,D2018_02_25_S00434_I0776,E4,3857,zona,0.9999,0.3322
171,D2018_02_25_S00434_I0776,E4,5655,embryo,1.0000,0.2027
172,D2018_02_25_S00434_I0776,E4,5655,zona,0.9997,0.3505
173,D2018_02_25_S00434_I0776,E4,6040,zona,0.9994,0.3400
174,D2018_02_25_S00434_I0776,E4,6040,embryo,0.9843,0.2263
175,D2018_02_25_S00434_I0776,E4,4405,embryo,0.9999,0.2041
176,D2018_02_25_S00434_I0776,E4,4405,zona,0.9972,0.3299
177,D2018_02_25_S00434_I0776,E4,5830,embryo,1.0000,0.2008
178,D2018_02_25_S00434_I0776,E4,5830,zona,0.9999,0.3387
179,D2018_02_25_S00434_I0776,E4,1838,embryo,1.0000,0.1809
180,D2018_02_25_S00434_I0776,E4,1838,zona,0.9996,0.3460
181,D2018_02_25_S00434_I0776,E4,1438,embryo,1.0000,0.1870
182,D2018_02_25_S00434_I0776,E4,1438,zona,0.9983,0.3430
183,D2018_02_25_S00434_I0776,E4,4685,embryo,1.0000,0.1881
184,D2018_02_25_S00434_I0776,E4,4685,zona,0.9998,0.3437
185,D2018_02_25_S00434_I0776,E4,6501,zona,0.9990,0.3485
186,D2018_02_25_S00434_I0776,E4,6501,embryo,0.9983,0.2525
187,D2018_02_25_S00434_I0776,E4,6161,embryo,1.0000,0.2001
188,D2018_02_25_S00434_I0776,E4,6161,zona,0.9998,0.3443
189,D2018_02_25_S00434_I0776,E4,4257,embryo,1.0000,0.1924
190,D2018_02_25_S00434_I0776,E4,4257,zona,0.9997,0.3717
191,D2018_02_25_S00434_I0776,E4,5435,embryo,1.0000,0.2093
192,D2018_02_25_S00434_I0776,E4,5435,zona,0.9997,0.3384
193,D2018_02_25_S00434_I0776,E4,5930,embryo,1.0000,0.1891
194,D2018_02_25_S00434_I0776,E4,5930,zona,0.9997,0.3386
195,D2018_02_25_S00434_I0776,E4,4515,embryo,1.0000,0.1904
196,D2018_02_25_S00434_I0776,E4,4515,zona,0.9995,0.3362
197,D2018_02_25_S00434_I0776,E4,3717,embryo,0.9999,0.2178
198,D2018_02_25_S00434_I0776,E4,3717,zona,0.9991,0.3484
199,D2018_02_25_S00434_I0776,E4,6100,embryo,0.9999,0.2095
200,D2018_02_25_S00434_I0776,E4,6100,zona,0.9998,0.3390
201,D2018_02_25_S00434_I0776,E4,2269,embryo,0.9998,0.1922
202,D2018_02_25_S00434_I0776,E4,2269,zona,0.9996,0.3332
203,D2018_02_25_S00434_I0776,E4,1798,embryo,0.9998,0.1945
204,D2018_02_25_S00434_I0776,E4,1798,zona,0.9996,0.3505
205,D2018_02_25_S00434_I0776,E4,4495,embryo,1.0000,0.1812
206,D2018_02_25_S00434_I0776,E4,4495,zona,0.9998,0.3426
207,D2018_02_25_S00434_I0776,E4,5745,embryo,0.9999,0.2050
208,D2018_02_25_S00434_I0776,E4,5745,zona,0.9999,0.3324
209,D2018_02_25_S00434_I0776,E4,5235,zona,0.9998,0.3514
210,D2018_02_25_S00434_I0776,E4,5235,embryo,0.9993,0.2161
211,D2018_02_25_S00434_I0776,E4,5515,embryo,1.0000,0.2020
212,D2018_02_25_S00434_I0776,E4,5515,zona,0.9999,0.3227
213,D2018_02_25_S00434_I0776,E4,1998,embryo,1.0000,0.1992
214,D2018_02_25_S00434_I0776,E4,1998,zona,0.9998,0.3431
215,D2018_02_25_S00434_I0776,E4,5675,embryo,0.9999,0.1989
216,D2018_02_25_S00434_I0776,E4,5675,zona,0.9998,0.3677
217,D2018_02_25_S00434_I0776,E4,6351,embryo,1.0000,0.2354
218,D2018_02_25_S00434_I0776,E4,6351,zona,0.9999,0.3624
219,D2018_02_25_S00434_I0776,E4,4365,embryo,1.0000,0.1884
220,D2018_02_25_S00434_I0776,E4,4365,zona,0.9999,0.3476
221,D2018_02_25_S00434_I0776,E4,4067,embryo,1.0000,0.2022
222,D2018_02_25_S00434_I0776,E4,4067,zona,0.9999,0.3386
223,D2018_02_25_S00434_I0776,E4,1368,embryo,1.0000,0.1968
224,D2018_02_25_S00434_I0776,E4,1368,zona,0.9998,0.3327
225,D2018_02_25_S00434_I0776,E4,1268,embryo,0.9999,0.2029
226,D2018_02_25_S00434_I0776,E4,1268,zona,0.9995,0.3294
227,D2018_02_25_S00434_I0776,E4,3567,embryo,1.0000,0.2069
228,D2018_02_25_S00434_I0776,E4,3567,zona,0.9998,0.3365
229,D2018_02_25_S00434_I0776,E4,5115,embryo,0.9998,0.2000
230,D2018_02_25_S00434_I0776,E4,5115,zona,0.9996,0.3394
231,D2018_02_25_S00434_I0776,E4,5980,embryo,0.9999,0.2045
232,D2018_02_25_S00434_I0776,E4,5980,zona,0.9997,0.3285
233,D2018_02_25_S00434_I0776,E4,2936,embryo,0.9980,0.2069
234,D2018_02_25_S00434_I0776,E4,2936,zona,0.9934,0.3517
235,D2018_02_25_S00434_I0776,E4,1478,embryo,0.9999,0.1977
236,D2018_02_25_S00434_I0776,E4,1478,zona,0.9992,0.3463
237,D2018_02_25_S00434_I0776,E4,6611,zona,0.9828,0.4313
238,D2018_02_25_S00434_I0776,E4,6611,embryo,0.9521,0.2401
239,D2018_02_25_S00434_I0776,E4,3827,embryo,1.0000,0.2018
240,D2018_02_25_S00434_I0776,E4,3827,zona,0.9997,0.3420
241,D2018_02_25_S00434_I0776,E4,1858,embryo,1.0000,0.1888
242,D2018_02_25_S00434_I0776,E4,1858,zona,0.9998,0.3434
243,D2018_02_25_S00434_I0776,E4,4505,embryo,1.0000,0.1837
244,D2018_02_25_S00434_I0776,E4,4505,zona,0.9997,0.3303
245,D2018_02_25_S00434_I0776,E4,2896,embryo,1.0000,0.2003
246,D2018_02_25_S00434_I0776,E4,2896,zona,0.9995,0.3452
247,D2018_02_25_S00434_I0776,E4,3897,embryo,1.0000,0.2074
248,D2018_02_25_S00434_I0776,E4,3897,zona,0.9995,0.3447
249,D2018_02_25_S00434_I0776,E4,1618,embryo,1.0000,0.1821
250,D2018_02_25_S00434_I0776,E4,1618,zona,0.9995,0.3438
251,D2018_02_25_S00434_I0776,E4,5615,zona,0.9999,0.3289
252,D2018_02_25_S00434_I0776,E4,5615,embryo,0.9998,0.2038
253,D2018_02_25_S00434_I0776,E4,3647,embryo,1.0000,0.1937
254,D2018_02_25_S00434_I0776,E4,3647,zona,0.9998,0.3362
255,D2018_02_25_S00434_I0776,E4,1598,embryo,0.9999,0.1781
256,D2018_02_25_S00434_I0776,E4,1598,zona,0.9990,0.3354
257,D2018_02_25_S00434_I0776,E4,4157,embryo,1.0000,0.2139
258,D2018_02_25_S00434_I0776,E4,4157,zona,0.9998,0.3459
259,D2018_02_25_S00434_I0776,E4,5415,embryo,1.0000,0.2052
260,D2018_02_25_S00434_I0776,E4,5415,zona,0.9999,0.3565
261,D2018_02_25_S00434_I0776,E4,2726,embryo,0.9999,0.1898
262,D2018_02_25_S00434_I0776,E4,2726,zona,0.9997,0.3302
263,D2018_02_25_S00434_I0776,E4,2489,embryo,0.9998,0.2153
264,D2018_02_25_S00434_I0776,E4,2489,zona,0.9993,0.3451
265,D2018_02_25_S00434_I0776,E4,6130,embryo,1.0000,0.1993
266,D2018_02_25_S00434_I0776,E4,6130,zona,0.9999,0.3571
267,D2018_02_25_S00434_I0776,E4,2806,embryo,0.9998,0.2068
268,D2018_02_25_S00434_I0776,E4,2806,zona,0.9996,0.3454
269,D2018_02_25_S00434_I0776,E4,2602,embryo,0.9998,0.1920
270,D2018_02_25_S00434_I0776,E4,2602,zona,0.9992,0.3258
271,D2018_02_25_S00434_I0776,E4,1428,embryo,0.9998,0.1888
272,D2018_02_25_S00434_I0776,E4,1428,zona,0.9966,0.3429
273,D2018_02_25_S00434_I0776,E4,6541,embryo,0.9990,0.2618
274,D2018_02_25_S00434_I0776,E4,6541,zona,0.9962,0.3878
275,D2018_02_25_S00434_I0776,E4,2521,embryo,0.9997,0.1980
276,D2018_02_25_S00434_I0776,E4,2521,zona,0.9991,0.3508
277,D2018_02_25_S00434_I0776,E4,2349,embryo,0.9999,0.1952
278,D2018_02_25_S00434_I0776,E4,2349,zona,0.9998,0.3220
279,D2018_02_25_S00434_I0776,E4,6251,embryo,1.0000,0.2115
280,D2018_02_25_S00434_I0776,E4,6251,zona,0.9999,0.3607
281,D2018_02_25_S00434_I0776,E4,3837,embryo,1.0000,0.2046
282,D2018_02_25_S00434_I0776,E4,3837,zona,0.9999,0.3409
283,D2018_02_25_S00434_I0776,E4,2766,embryo,1.0000,0.1919
284,D2018_02_25_S00434_I0776,E4,2766,zona,0.9998,0.3444
285,D2018_02_25_S00434_I0776,E4,3166,zona,0.9991,0.3289
286,D2018_02_25_S00434_I0776,E4,3166,embryo,0.9958,0.2176
287,D2018_02_25_S00434_I0776,E4,1308,embryo,1.0000,0.2037
288,D2018_02_25_S00434_I0776,E4,1308,zona,0.9992,0.3395
289,D2018_02_25_S00434_I0776,E4,5585,embryo,1.0000,0.2053
290,D2018_02_25_S00434_I0776,E4,5585,zona,0.9999,0.3461
291,D2018_02_25_S00434_I0776,E4,5265,embryo,1.0000,0.1932
292,D2018_02_25_S00434_I0776,E4,5265,zona,0.9990,0.3442
293,D2018_02_25_S00434_I0776,E4,6571,embryo,0.9910,0.2653
294,D2018_02_25_S00434_I0776,E4,6571,zona,0.9785,0.3991
295,D2018_02_25_S00434_I0776,E4,3416,embryo,1.0000,0.1935
296,D2018_02_25_S00434_I0776,E4,3416,zona,0.9996,0.3420
297,D2018_02_25_S00434_I0776,E4,1358,embryo,1.0000,0.1983
298,D2018_02_25_S00434_I0776,E4,1358,zona,0.9990,0.3483
299,D2018_02_25_S00434_I0776,E4,4375,embryo,1.0000,0.1800
300,D2018_02_25_S00434_I0776,E4,4375,zona,0.9998,0.3203
301,D2018_02_25_S00434_I0776,E4,6731,zona,0.9335,0.4287
302,D2018_02_25_S00434_I0776,E4,6731,embryo,0.7994,0.3143
303,D2018_02_25_S00434_I0776,E4,4775,embryo,1.0000,0.1846
304,D2018_02_25_S00434_I0776,E4,4775,zona,0.9997,0.3395
305,D2018_02_25_S00434_I0776,E4,4745,embryo,1.0000,0.1839
306,D2018_02_25_S00434_I0776,E4,4745,zona,0.9997,0.3493
307,D2018_02_25_S00434_I0776,E4,3186,zona,0.9995,0.3107
308,D2018_02_25_S00434_I0776,E4,3186,embryo,0.9949,0.2108
309,D2018_02_25_S00434_I0776,E4,6231,embryo,1.0000,0.2073
310,D2018_02_25_S00434_I0776,E4,6231,zona,0.9999,0.3582
311,D2018_02_25_S00434_I0776,E4,5155,zona,0.9998,0.3384
312,D2018_02_25_S00434_I0776,E4,5155,embryo,0.9998,0.1927
313,D2018_02_25_S00434_I0776,E4,1408,embryo,0.9998,0.1862
314,D2018_02_25_S00434_I0776,E4,1408,zona,0.9989,0.3480
315,D2018_02_25_S00434_I0776,E4,6171,embryo,1.0000,0.1942
316,D2018_02_25_S00434_I0776,E4,6171,zona,0.9999,0.3484
317,D2018_02_25_S00434_I0776,E4,6601,embryo,0.8482,0.2274
318,D2018_02_25_S00434_I0776,E4,6601,zona,0.8062,0.3931
319,D2018_02_25_S00434_I0776,E4,3016,zona,0.9974,0.3313
320,D2018_02_25_S00434_I0776,E4,3016,embryo,0.9959,0.2151
321,D2018_02_25_S00434_I0776,E4,1108,embryo,0.9999,0.2034
322,D2018_02_25_S00434_I0776,E4,1108,zona,0.9993,0.3279
323,D2018_02_25_S00434_I0776,E4,4895,embryo,1.0000,0.1806
324,D2018_02_25_S00434_I0776,E4,4895,zona,0.9998,0.3437
325,D2018_02_25_S00434_I0776,E4,3657,embryo,1.0000,0.1943
326,D2018_02_25_S00434_I0776,E4,3657,zona,0.9999,0.3368
327,D2018_02_25_S00434_I0776,E4,5245,embryo,0.9999,0.1973
328,D2018_02_25_S00434_I0776,E4,5245,zona,0.9998,0.3328
329,D2018_02_25_S00434_I0776,E4,5005,embryo,1.0000,0.2078
330,D2018_02_25_S00434_I0776,E4,5005,zona,0.9984,0.3264
331,D2018_02_25_S00434_I0776,E4,1648,embryo,0.9999,0.1844
332,D2018_02_25_S00434_I0776,E4,1648,zona,0.9996,0.3323
333,D2018_02_25_S00434_I0776,E4,4097,embryo,1.0000,0.1945
334,D2018_02_25_S00434_I0776,E4,4097,zona,0.9996,0.3284
335,D2018_02_25_S00434_I0776,E4,2479,embryo,0.9988,0.2222
336,D2018_02_25_S00434_I0776,E4,2479,zona,0.9979,0.3430
337,D2018_02_25_S00434_I0776,E4,3877,embryo,1.0000,0.2007
338,D2018_02_25_S00434_I0776,E4,3877,zona,0.9998,0.3455
339,D2018_02_25_S00434_I0776,E4,5395,embryo,1.0000,0.2017
340,D2018_02_25_S00434_I0776,E4,5395,zona,0.9996,0.3307
341,D2018_02_25_S00434_I0776,E4,6661,zona,0.9811,0.4044
342,D2018_02_25_S00434_I0776,E4,6661,embryo,0.9064,0.3238
343,D2018_02_25_S00434_I0776,E4,5495,zona,0.9998,0.3168
344,D2018_02_25_S00434_I0776,E4,5495,embryo,0.9979,0.2080
345,D2018_02_25_S00434_I0776,E4,4445,embryo,1.0000,0.1921
346,D2018_02_25_S00434_I0776,E4,4445,zona,0.9987,0.3558
347,D2018_02_25_S00434_I0776,E4,5990,embryo,1.0000,0.1968
348,D2018_02_25_S00434_I0776,E4,5990,zona,0.9998,0.3473
349,D2018_02_25_S00434_I0776,E4,3707,embryo,1.0000,0.2056
350,D2018_02_25_S00434_I0776,E4,3707,zona,0.9999,0.3311
351,D2018_02_25_S00434_I0776,E4,5025,embryo,1.0000,0.2001
352,D2018_02_25_S00434_I0776,E4,5025,zona,0.9998,0.3488
353,D2018_02_25_S00434_I0776,E4,2652,embryo,0.9999,0.2039
354,D2018_02_25_S00434_I0776,E4,2652,zona,0.9986,0.3302
355,D2018_02_25_S00434_I0776,E4,3086,embryo,1.0000,0.1970
356,D2018_02_25_S00434_I0776,E4,3086,zona,0.9998,0.3370
357,D2018_02_25_S00434_I0776,E4,5135,embryo,1.0000,0.2026
358,D2018_02_25_S00434_I0776,E4,5135,zona,0.9998,0.3535
359,D2018_02_25_S00434_I0776,E4,2248,embryo,1.0000,0.1841
360,D2018_02_25_S00434_I0776,E4,2248,zona,0.9997,0.3464
361,D2018_02_25_S00434_I0776,E4,3147,embryo,1.0000,0.1964
362,D2018_02_25_S00434_I0776,E4,3147,zona,0.9996,0.3286
363,D2018_02_25_S00434_I0776,E4,3927,embryo,1.0000,0.2013
364,D2018_02_25_S00434_I0776,E4,3927,zona,0.9999,0.3322
365,D2018_02_25_S00434_I0776,E4,4665,embryo,1.0000,0.1868
