,Batch,ID,Time,Class,Confidence,Size
118,D2017_01_10_S0172_I776,E3,6200,zona,0.9998,0.2940
119,D2017_01_10_S0172_I776,E3,5189,zona,0.9998,0.2887
120,D2017_01_10_S0172_I776,E3,6110,zona,1.0000,0.2707
121,D2017_01_10_S0172_I776,E3,8178,zona,0.8698,0.3532
122,D2017_01_10_S0172_I776,E3,6310,zona,1.0000,0.2796
123,D2017_01_10_S0172_I776,E3,6310,embryo,0.7621,0.1958
124,D2017_01_10_S0172_I776,E3,6060,zona,0.9992,0.2711
125,D2017_01_10_S0172_I776,E3,6060,embryo,0.8657,0.2222
126,D2017_01_10_S0172_I776,E3,3670,zona,0.9999,0.2727
127,D2017_01_10_S0172_I776,E3,3670,embryo,0.9665,0.1941
128,D2017_01_10_S0172_I776,E3,7297,zona,0.9998,0.2839
129,D2017_01_10_S0172_I776,E3,4097,zona,0.9997,0.2827
130,D2017_01_10_S0172_I776,E3,4097,embryo,0.9452,0.1833
131,D2017_01_10_S0172_I776,E3,8238,zona,0.9591,0.3073
132,D2017_01_10_S0172_I776,E3,3430,zona,1.0000,0.2681
133,D2017_01_10_S0172_I776,E3,3430,embryo,0.7201,0.2095
134,D2017_01_10_S0172_I776,E3,5660,zona,0.9999,0.2789
135,D2017_01_10_S0172_I776,E3,5660,embryo,0.7720,0.2260
136,D2017_01_10_S0172_I776,E3,6040,zona,0.9999,0.2790
137,D2017_01_10_S0172_I776,E3,3100,zona,0.9998,0.2735
138,D2017_01_10_S0172_I776,E3,6390,zona,0.9999,0.2833
139,D2017_01_10_S0172_I776,E3,1859,zona,0.9997,0.2878
140,D2017_01_10_S0172_I776,E3,1859,embryo,0.8555,0.2229
141,D2017_01_10_S0172_I776,E3,6320,zona,1.0000,0.2856
142,D2017_01_10_S0172_I776,E3,6320,embryo,0.5807,0.2263
143,D2017_01_10_S0172_I776,E3,2399,zona,0.9999,0.2712
144,D2017_01_10_S0172_I776,E3,1999,zona,0.9999,0.2867
145,D2017_01_10_S0172_I776,E3,6790,zona,0.9999,0.2839
146,D2017_01_10_S0172_I776,E3,6790,embryo,0.9187,0.2004
147,D2017_01_10_S0172_I776,E3,6440,zona,1.0000,0.2712
148,D2017_01_10_S0172_I776,E3,6440,embryo,0.8648,0.2219
149,D2017_01_10_S0172_I776,E3,7627,zona,1.0000,0.3053
150,D2017_01_10_S0172_I776,E3,2489,zona,1.0000,0.2781
151,D2017_01_10_S0172_I776,E3,2489,embryo,0.9863,0.2171
152,D2017_01_10_S0172_I776,E3,8403,zona,0.9918,0.2915
153,D2017_01_10_S0172_I776,E3,5870,zona,0.9999,0.2788
154,D2017_01_10_S0172_I776,E3,5870,embryo,0.8688,0.2111
155,D2017_01_10_S0172_I776,E3,7657,zona,1.0000,0.2943
156,D2017_01_10_S0172_I776,E3,7057,zona,0.9972,0.2649
157,D2017_01_10_S0172_I776,E3,7057,embryo,0.9382,0.1915
158,D2017_01_10_S0172_I776,E3,6050,zona,0.9997,0.2805
159,D2017_01_10_S0172_I776,E3,6050,embryo,0.6974,0.2025
160,D2017_01_10_S0172_I776,E3,1769,zona,0.9974,0.2703
161,D2017_01_10_S0172_I776,E3,5880,zona,0.9999,0.2746
162,D2017_01_10_S0172_I776,E3,5880,embryo,0.9022,0.2135
163,D2017_01_10_S0172_I776,E3,8303,zona,0.9940,0.3261
164,D2017_01_10_S0172_I776,E3,8198,zona,0.8304,0.3148
165,D2017_01_10_S0172_I776,E3,6260,zona,0.9996,0.2911
166,D2017_01_10_S0172_I776,E3,6260,embryo,0.7527,0.2128
167,D2017_01_10_S0172_I776,E3,1409,zona,1.0000,0.2682
168,D2017_01_10_S0172_I776,E3,1409,embryo,0.7973,0.1535
169,D2017_01_10_S0172_I776,E3,6340,zona,1.0000,0.2912
170,D2017_01_10_S0172_I776,E3,6340,embryo,0.6374,0.2259
171,D2017_01_10_S0172_I776,E3,7187,zona,0.9997,0.2925
172,D2017_01_10_S0172_I776,E3,1479,zona,1.0000,0.2822
173,D2017_01_10_S0172_I776,E3,1479,embryo,0.9742,0.2068
174,D2017_01_10_S0172_I776,E3,5720,zona,1.0000,0.2851
175,D2017_01_10_S0172_I776,E3,2339,zona,0.9998,0.2699
176,D2017_01_10_S0172_I776,E3,2339,embryo,0.9907,0.2001
177,D2017_01_10_S0172_I776,E3,1259,zona,1.0000,0.2740
178,D2017_01_10_S0172_I776,E3,1259,embryo,0.8409,0.2177
179,D2017_01_10_S0172_I776,E3,5509,zona,0.9995,0.2917
180,D2017_01_10_S0172_I776,E3,5509,embryo,0.7175,0.2278
181,D2017_01_10_S0172_I776,E3,4207,zona,0.9999,0.2918
182,D2017_01_10_S0172_I776,E3,4207,embryo,0.9405,0.1988
183,D2017_01_10_S0172_I776,E3,3460,zona,0.9997,0.2625
184,D2017_01_10_S0172_I776,E3,3460,embryo,0.9007,0.1980
185,D2017_01_10_S0172_I776,E3,4508,zona,0.9999,0.2675
186,D2017_01_10_S0172_I776,E3,4508,embryo,0.7692,0.1738
187,D2017_01_10_S0172_I776,E3,1269,zona,1.0000,0.2594
188,D2017_01_10_S0172_I776,E3,1269,embryo,0.5343,0.1435
189,D2017_01_10_S0172_I776,E3,1609,zona,1.0000,0.2806
190,D2017_01_10_S0172_I776,E3,1609,embryo,0.7158,0.2613
191,D2017_01_10_S0172_I776,E3,5670,zona,1.0000,0.2950
192,D2017_01_10_S0172_I776,E3,5670,embryo,0.9935,0.2200
193,D2017_01_10_S0172_I776,E3,1979,zona,0.9989,0.3108
194,D2017_01_10_S0172_I776,E3,1979,embryo,0.8208,0.1973
195,D2017_01_10_S0172_I776,E3,5990,zona,0.9998,0.2838
196,D2017_01_10_S0172_I776,E3,5990,embryo,0.9957,0.2076
197,D2017_01_10_S0172_I776,E3,3967,zona,1.0000,0.2850
198,D2017_01_10_S0172_I776,E3,3967,embryo,0.9838,0.1847
199,D2017_01_10_S0172_I776,E3,3130,zona,1.0000,0.2677
200,D2017_01_10_S0172_I776,E3,3130,embryo,0.9934,0.1802
201,D2017_01_10_S0172_I776,E3,3110,zona,0.9999,0.2754
202,D2017_01_10_S0172_I776,E3,3110,embryo,0.7837,0.2102
203,D2017_01_10_S0172_I776,E3,7807,zona,0.9982,0.3068
204,D2017_01_10_S0172_I776,E3,5209,zona,0.9998,0.2736
205,D2017_01_10_S0172_I776,E3,1069,zona,1.0000,0.2599
206,D2017_01_10_S0172_I776,E3,1069,embryo,0.9875,0.1890
207,D2017_01_10_S0172_I776,E3,2419,zona,1.0000,0.2708
208,D2017_01_10_S0172_I776,E3,2419,embryo,0.6638,0.1950
209,D2017_01_10_S0172_I776,E3,6770,zona,1.0000,0.2791
210,D2017_01_10_S0172_I776,E3,6770,embryo,0.9379,0.1860
211,D2017_01_10_S0172_I776,E3,3700,zona,1.0000,0.2831
212,D2017_01_10_S0172_I776,E3,3700,embryo,0.9974,0.1938
213,D2017_01_10_S0172_I776,E3,5489,zona,0.9977,0.2846
214,D2017_01_10_S0172_I776,E3,4468,zona,0.9999,0.2738
215,D2017_01_10_S0172_I776,E3,4468,embryo,0.9112,0.1726
216,D2017_01_10_S0172_I776,E3,3530,zona,1.0000,0.2773
217,D2017_01_10_S0172_I776,E3,3750,zona,1.0000,0.2915
218,D2017_01_10_S0172_I776,E3,3750,embryo,0.9979,0.2059
219,D2017_01_10_S0172_I776,E3,6800,zona,0.9999,0.2685
220,D2017_01_10_S0172_I776,E3,6800,embryo,0.9351,0.1767
221,D2017_01_10_S0172_I776,E3,7707,zona,1.0000,0.2894
222,D2017_01_10_S0172_I776,E3,7507,zona,1.0000,0.2880
223,D2017_01_10_S0172_I776,E3,7507,embryo,0.5279,0.2423
224,D2017_01_10_S0172_I776,E3,7417,zona,1.0000,0.3051
225,D2017_01_10_S0172_I776,E3,4759,zona,1.0000,0.2698
226,D2017_01_10_S0172_I776,E3,4759,embryo,0.9113,0.1815
227,D2017_01_10_S0172_I776,E3,7037,zona,0.9984,0.2439
228,D2017_01_10_S0172_I776,E3,7037,embryo,0.8791,0.1793
229,D2017_01_10_S0172_I776,E3,6370,zona,0.9993,0.2886
230,D2017_01_10_S0172_I776,E3,4418,zona,1.0000,0.2754
231,D2017_01_10_S0172_I776,E3,5900,zona,0.9998,0.2797
232,D2017_01_10_S0172_I776,E3,5900,embryo,0.9413,0.2116
233,D2017_01_10_S0172_I776,E3,4458,zona,0.9997,0.2882
234,D2017_01_10_S0172_I776,E3,4458,embryo,0.8774,0.2197
235,D2017_01_10_S0172_I776,E3,7967,zona,0.9925,0.3376
236,D2017_01_10_S0172_I776,E3,2980,zona,0.9999,0.2771
237,D2017_01_10_S0172_I776,E3,2980,embryo,0.5670,0.2171
238,D2017_01_10_S0172_I776,E3,8474,zona,0.9977,0.2532
239,D2017_01_10_S0172_I776,E3,4518,zona,1.0000,0.2580
240,D2017_01_10_S0172_I776,E3,4518,embryo,0.9896,0.1740
241,D2017_01_10_S0172_I776,E3,4969,zona,0.9998,0.2792
242,D2017_01_10_S0172_I776,E3,4969,embryo,0.9711,0.2018
243,D2017_01_10_S0172_I776,E3,3870,zona,1.0000,0.2745
244,D2017_01_10_S0172_I776,E3,3870,embryo,0.9952,0.1823
245,D2017_01_10_S0172_I776,E3,1339,zona,1.0000,0.2625
246,D2017_01_10_S0172_I776,E3,1429,zona,1.0000,0.2646
247,D2017_01_10_S0172_I776,E3,1429,embryo,0.9079,0.1658
248,D2017_01_10_S0172_I776,E3,5179,zona,0.9996,0.2886
249,D2017_01_10_S0172_I776,E3,2049,zona,0.9999,0.2757
250,D2017_01_10_S0172_I776,E3,7257,zona,0.9999,0.2755
251,D2017_01_10_S0172_I776,E3,7257,embryo,0.9625,0.1840
252,D2017_01_10_S0172_I776,E3,6140,zona,0.9999,0.2918
253,D2017_01_10_S0172_I776,E3,5800,zona,1.0000,0.2809
254,D2017_01_10_S0172_I776,E3,5800,embryo,0.8906,0.2081
255,D2017_01_10_S0172_I776,E3,6270,zona,0.9990,0.2856
256,D2017_01_10_S0172_I776,E3,6270,embryo,0.5702,0.2055
257,D2017_01_10_S0172_I776,E3,7247,zona,0.9999,0.2997
258,D2017_01_10_S0172_I776,E3,7247,embryo,0.6885,0.1876
259,D2017_01_10_S0172_I776,E3,8228,zona,0.9967,0.3110
260,D2017_01_10_S0172_I776,E3,7997,zona,0.9988,0.3187
261,D2017_01_10_S0172_I776,E3,6420,zona,0.9998,0.2780
262,D2017_01_10_S0172_I776,E3,6470,zona,1.0000,0.2756
263,D2017_01_10_S0172_I776,E3,6470,embryo,0.9956,0.2002
264,D2017_01_10_S0172_I776,E3,3500,zona,1.0000,0.2584
265,D2017_01_10_S0172_I776,E3,3500,embryo,0.7989,0.1994
266,D2017_01_10_S0172_I776,E3,2780,zona,0.9998,0.2720
267,D2017_01_10_S0172_I776,E3,2780,embryo,0.9875,0.1983
268,D2017_01_10_S0172_I776,E3,5199,zona,0.9996,0.2835
269,D2017_01_10_S0172_I776,E3,6400,zona,0.9992,0.3007
270,D2017_01_10_S0172_I776,E3,7647,zona,1.0000,0.2876
271,D2017_01_10_S0172_I776,E3,3490,zona,1.0000,0.2644
272,D2017_01_10_S0172_I776,E3,4999,zona,0.9998,0.2693
273,D2017_01_10_S0172_I776,E3,4999,embryo,0.9095,0.2231
274,D2017_01_10_S0172_I776,E3,6840,zona,1.0000,0.2783
275,D2017_01_10_S0172_I776,E3,6840,embryo,0.8366,0.2034
276,D2017_01_10_S0172_I776,E3,3610,zona,1.0000,0.2732
277,D2017_01_10_S0172_I776,E3,3610,embryo,0.6668,0.2213
278,D2017_01_10_S0172_I776,E3,5840,zona,0.9998,0.2918
279,D2017_01_10_S0172_I776,E3,5840,embryo,0.8995,0.2014
280,D2017_01_10_S0172_I776,E3,2870,zona,0.9997,0.2690
281,D2017_01_10_S0172_I776,E3,2870,embryo,0.8710,0.2083
282,D2017_01_10_S0172_I776,E3,3897,zona,1.0000,0.3017
283,D2017_01_10_S0172_I776,E3,3897,embryo,0.9981,0.1967
284,D2017_01_10_S0172_I776,E3,8413,zona,0.9958,0.2648
285,D2017_01_10_S0172_I776,E3,5579,zona,1.0000,0.2869
286,D2017_01_10_S0172_I776,E3,5579,embryo,0.9920,0.1920
287,D2017_01_10_S0172_I776,E3,2109,zona,0.9997,0.2670
288,D2017_01_10_S0172_I776,E3,2109,embryo,0.6876,0.1990
289,D2017_01_10_S0172_I776,E3,7517,zona,1.0000,0.2849
290,D2017_01_10_S0172_I776,E3,1349,zona,1.0000,0.2725
291,D2017_01_10_S0172_I776,E3,4548,zona,1.0000,0.2695
292,D2017_01_10_S0172_I776,E3,4548,embryo,0.9419,0.2042
293,D2017_01_10_S0172_I776,E3,2089,zona,0.9995,0.2796
294,D2017_01_10_S0172_I776,E3,2089,embryo,0.9401,0.2059
295,D2017_01_10_S0172_I776,E3,5750,zona,0.9999,0.2816
296,D2017_01_10_S0172_I776,E3,5750,embryo,0.9836,0.2185
297,D2017_01_10_S0172_I776,E3,5549,zona,0.9995,0.2706
298,D2017_01_10_S0172_I776,E3,2660,zona,0.9982,0.2686
299,D2017_01_10_S0172_I776,E3,2660,embryo,0.7362,0.1988
300,D2017_01_10_S0172_I776,E3,3150,zona,1.0000,0.2676
301,D2017_01_10_S0172_I776,E3,3150,embryo,0.7351,0.1999
302,D2017_01_10_S0172_I776,E3,2890,zona,1.0000,0.2560
303,D2017_01_10_S0172_I776,E3,2890,embryo,0.8981,0.1992
304,D2017_01_10_S0172_I776,E3,6780,zona,0.9999,0.2828
305,D2017_01_10_S0172_I776,E3,4157,zona,1.0000,0.2822
306,D2017_01_10_S0172_I776,E3,4157,embryo,0.8539,0.1750
307,D2017_01_10_S0172_I776,E3,6760,zona,0.9998,0.2738
308,D2017_01_10_S0172_I776,E3,6760,embryo,0.8472,0.1925
309,D2017_01_10_S0172_I776,E3,7467,zona,1.0000,0.2994
310,D2017_01_10_S0172_I776,E3,2900,zona,0.9997,0.2693
311,D2017_01_10_S0172_I776,E3,2900,embryo,0.9102,0.2028
312,D2017_01_10_S0172_I776,E3,8118,zona,0.9931,0.3253
313,D2017_01_10_S0172_I776,E3,5279,zona,0.9998,0.2856
314,D2017_01_10_S0172_I776,E3,8373,zona,0.9989,0.3264
315,D2017_01_10_S0172_I776,E3,8373,embryo,0.5385,0.2706
316,D2017_01_10_S0172_I776,E3,6830,zona,1.0000,0.2730
317,D2017_01_10_S0172_I776,E3,6830,embryo,0.8089,0.2122
318,D2017_01_10_S0172_I776,E3,2700,zona,1.0000,0.2702
319,D2017_01_10_S0172_I776,E3,2700,embryo,0.9717,0.1891
320,D2017_01_10_S0172_I776,E3,5129,zona,0.9994,0.2788
321,D2017_01_10_S0172_I776,E3,8188,zona,0.9901,0.3119
322,D2017_01_10_S0172_I776,E3,3270,zona,0.9998,0.2858
323,D2017_01_10_S0172_I776,E3,3270,embryo,0.7685,0.2001
324,D2017_01_10_S0172_I776,E3,4989,zona,0.9999,0.2742
325,D2017_01_10_S0172_I776,E3,4989,embryo,0.8173,0.2333
326,D2017_01_10_S0172_I776,E3,2540,zona,1.0000,0.2708
327,D2017_01_10_S0172_I776,E3,2540,embryo,0.9845,0.2104
328,D2017_01_10_S0172_I776,E3,3987,zona,1.0000,0.2810
329,D2017_01_10_S0172_I776,E3,3987,embryo,0.9540,0.1855
330,D2017_01_10_S0172_I776,E3,5970,zona,0.9999,0.2775
331,D2017_01_10_S0172_I776,E3,5970,embryo,0.9830,0.2042
332,D2017_01_10_S0172_I776,E3,4338,zona,1.0000,0.2703
333,D2017_01_10_S0172_I776,E3,4338,embryo,0.9836,0.1812
334,D2017_01_10_S0172_I776,E3,7717,zona,1.0000,0.2962
335,D2017_01_10_S0172_I776,E3,7717,embryo,0.9954,0.2230
336,D2017_01_10_S0172_I776,E3,7067,zona,0.9983,0.2528
337,D2017_01_10_S0172_I776,E3,7067,embryo,0.9524,0.1926
338,D2017_01_10_S0172_I776,E3,5780,zona,0.9996,0.2717
339,D2017_01_10_S0172_I776,E3,5780,embryo,0.6372,0.2244
340,D2017_01_10_S0172_I776,E3,6130,zona,0.9997,0.2820
341,D2017_01_10_S0172_I776,E3,6130,embryo,0.5818,0.2169
342,D2017_01_10_S0172_I776,E3,3927,zona,0.9999,0.2875
343,D2017_01_10_S0172_I776,E3,3927,embryo,0.8584,0.1841
344,D2017_01_10_S0172_I776,E3,2449,zona,1.0000,0.2724
345,D2017_01_10_S0172_I776,E3,2449,embryo,0.6577,0.2262
346,D2017_01_10_S0172_I776,E3,4869,zona,0.9991,0.2949
347,D2017_01_10_S0172_I776,E3,4869,embryo,0.6673,0.2071
348,D2017_01_10_S0172_I776,E3,3120,zona,0.9999,0.2622
349,D2017_01_10_S0172_I776,E3,3120,embryo,0.9686,0.1900
350,D2017_01_10_S0172_I776,E3,7407,zona,0.9997,0.3019
351,D2017_01_10_S0172_I776,E3,3180,zona,1.0000,0.2870
352,D2017_01_10_S0172_I776,E3,3180,embryo,0.9626,0.1968
353,D2017_01_10_S0172_I776,E3,2139,zona,1.0000,0.2858
354,D2017_01_10_S0172_I776,E3,2139,embryo,0.9942,0.1999
355,D2017_01_10_S0172_I776,E3,8248,zona,0.8710,0.3942
356,D2017_01_10_S0172_I776,E3,8463,zona,0.9990,0.2885
357,D2017_01_10_S0172_I776,E3,6150,zona,1.0000,0.2741
358,D2017_01_10_S0172_I776,E3,6150,embryo,0.7025,0.1913
359,D2017_01_10_S0172_I776,E3,5159,zona,0.9998,0.2824
360,D2017_01_10_S0172_I776,E3,6860,zona,1.0000,0.2844
361,D2017_01_10_S0172_I776,E3,7427,zona,1.0000,0.2977
362,D2017_01_10_S0172_I776,E3,2880,zona,0.9998,0.2568
363,D2017_01_10_S0172_I776,E3,2880,embryo,0.9734,0.1740
364,D2017_01_10_S0172_I776,E3,6540,zona,1.0000,0.2766
365,D2017_01_10_S0172_I776,E3,6540,embryo,0.8205,0.1939
366,D2017_01_10_S0172_I776,E3,4478,zona,0.9993,0.2890
367,D2017_01_10_S0172_I776,E3,6660,zona,1.0000,0.2762
368,D2017_01_10_S0172_I776,E3,6660,embryo,0.5260,0.1950
369,D2017_01_10_S0172_I776,E3,1329,zona,1.0000,0.2514
370,D2017_01_10_S0172_I776,E3,1329,embryo,0.7672,0.1454
371,D2017_01_10_S0172_I776,E3,6977,zona,0.9999,0.2609
372,D2017_01_10_S0172_I776,E3,6290,zona,0.9987,0.2867
373,D2017_01_10_S0172_I776,E3,7107,zona,0.9999,0.2992
374,D2017_01_10_S0172_I776,E3,2209,zona,0.9995,0.2834
375,D2017_01_10_S0172_I776,E3,2209,embryo,0.7430,0.2224
376,D2017_01_10_S0172_I776,E3,3660,zona,1.0000,0.2629
377,D2017_01_10_S0172_I776,E3,3660,embryo,0.9123,0.2049
378,D2017_01_10_S0172_I776,E3,4238,zona,1.0000,0.2838
379,D2017_01_10_S0172_I776,E3,4238,embryo,0.9837,0.2046
380,D2017_01_10_S0172_I776,E3,4839,zona,0.9996,0.2636
381,D2017_01_10_S0172_I776,E3,4839,embryo,0.7224,0.2064
382,D2017_01_10_S0172_I776,E3,1369,zona,1.0000,0.2641
